kecamatan,tahun,metric,value
Pejawaran,2023,Sapi/Kerbau Cow/Buffalo,468
Pejawaran,2023,Kambing/Domba Goat/Sheep,653
Pejawaran,2024,Sapi/Kerbau Cow/Buffalo,210
Pejawaran,2024,Kambing/Domba Goat/Sheep,269
Batur,2018,Sapi/Kerbau Cow/Buffalo,408
Batur,2018,Kambing/Domba Goat/Sheep,627
Batur,2020,Sapi/Kerbau Cow/Buffalo,449
Batur,2020,Kambing/Domba Goat/Sheep,511
Batur,2021,Sapi/Kerbau Cow/Buffalo,514
Batur,2021,Kambing/Domba Goat/Sheep,536
Batur,2022,Sapi/Kerbau Cow/Buffalo,501
Batur,2022,Kambing/Domba Goat/Sheep,551
Batur,2023,Sapi/Kerbau Cow/Buffalo,512
Batur,2023,Kambing/Domba Goat/Sheep,524
Batur,2024,Sapi/Kerbau Cow/Buffalo,228
Batur,2024,Kambing/Domba Goat/Sheep,216
Wanayasa,2018,Sapi/Kerbau Cow/Buffalo,1114
Wanayasa,2018,Kambing/Domba Goat/Sheep,962
Wanayasa,2020,Sapi/Kerbau Cow/Buffalo,1170
Wanayasa,2020,Kambing/Domba Goat/Sheep,930
Wanayasa,2021,Sapi/Kerbau Cow/Buffalo,1340
Wanayasa,2021,Kambing/Domba Goat/Sheep,976
Wanayasa,2022,Sapi/Kerbau Cow/Buffalo,1312
Wanayasa,2022,Kambing/Domba Goat/Sheep,994
Wanayasa,2023,Sapi/Kerbau Cow/Buffalo,1340
Wanayasa,2023,Kambing/Domba Goat/Sheep,946
Wanayasa,2024,Sapi/Kerbau Cow/Buffalo,592
Wanayasa,2024,Kambing/Domba Goat/Sheep,390
Kalibening,2018,Sapi/Kerbau Cow/Buffalo,244
Kalibening,2018,Kambing/Domba Goat/Sheep,959
Kalibening,2020,Sapi/Kerbau Cow/Buffalo,219
Kalibening,2020,Kambing/Domba Goat/Sheep,882
Kalibening,2021,Sapi/Kerbau Cow/Buffalo,251
Kalibening,2021,Kambing/Domba Goat/Sheep,925
Kalibening,2022,Sapi/Kerbau Cow/Buffalo,234
Kalibening,2022,Kambing/Domba Goat/Sheep,935
Kalibening,2023,Sapi/Kerbau Cow/Buffalo,239
Kalibening,2023,Kambing/Domba Goat/Sheep,890
Kalibening,2024,Sapi/Kerbau Cow/Buffalo,109
Kalibening,2024,Kambing/Domba Goat/Sheep,367
Pandanarum,2018,Sapi/Kerbau Cow/Buffalo,129
Pandanarum,2018,Kambing/Domba Goat/Sheep,608
Pandanarum,2020,Sapi/Kerbau Cow/Buffalo,166
Pandanarum,2020,Kambing/Domba Goat/Sheep,687
Pandanarum,2021,Sapi/Kerbau Cow/Buffalo,190
Pandanarum,2021,Kambing/Domba Goat/Sheep,721
Pandanarum,2022,Sapi/Kerbau Cow/Buffalo,171
Pandanarum,2022,Kambing/Domba Goat/Sheep,734
Pandanarum,2023,Sapi/Kerbau Cow/Buffalo,175
Pandanarum,2023,Kambing/Domba Goat/Sheep,699
Pandanarum,2024,Sapi/Kerbau Cow/Buffalo,81
Pandanarum,2024,Kambing/Domba Goat/Sheep,298
Jumlah,2018,Sapi/Kerbau Cow/Buffalo,8428
Jumlah,2018,Kambing/Domba Goat/Sheep,12889
Jumlah,2019,Sapi/Kerbau Cow/Buffalo,0
Jumlah,2019,Kambing/Domba Goat/Sheep,0
Jumlah,2020,Sapi/Kerbau Cow/Buffalo,8542
Jumlah,2020,Kambing/Domba Goat/Sheep,12781
Jumlah,2021,Sapi/Kerbau Cow/Buffalo,9786
Jumlah,2021,Kambing/Domba Goat/Sheep,13410
Jumlah,2022,Sapi/Kerbau Cow/Buffalo,9355
Jumlah,2022,Kambing/Domba Goat/Sheep,13666
Jumlah,2023,Sapi/Kerbau Cow/Buffalo,9556
Jumlah,2023,Kambing/Domba Goat/Sheep,13005
Jumlah,2024,Sapi/Kerbau Cow/Buffalo,4294
Jumlah,2024,Kambing/Domba Goat/Sheep,5375
