kecamatan,tahun,metric,value
Punggelan,2020,Sendiri,0
Punggelan,2020,Lain daerah,0
Punggelan,2020,Hasil Obyek Perairan Umum Waduk,0
Punggelan,2021,Hasil Obyek Perairan Umum Sungai,21911
Punggelan,2021,Sendiri,0
Punggelan,2021,Lain daerah,0
Punggelan,2021,Hasil Obyek Perairan Umum Waduk,0
Punggelan,2022,Hasil Obyek Perairan Umum Sungai,13185
Punggelan,2022,Sendiri,0
Punggelan,2022,Lain daerah,0
Punggelan,2022,Hasil Obyek Perairan Umum Waduk,0
Punggelan,2023,Hasil Obyek Perairan Umum Sungai,15981.4
Punggelan,2023,Sendiri,0
Punggelan,2023,Lain daerah,0
Punggelan,2023,Hasil Obyek Perairan Umum Waduk,0
Punggelan,2024,Hasil Obyek Perairan Umum Sungai,0
Punggelan,2024,Sendiri,0
Punggelan,2024,Lain daerah,0
Punggelan,2024,Hasil Obyek Perairan Umum Waduk,0
Karangkobar,2018,Hasil Obyek Perairan Umum Sungai,8877.08
Karangkobar,2018,Sendiri,0
Karangkobar,2018,Lain daerah,0
Karangkobar,2018,Hasil Obyek Perairan Umum Waduk,0
Karangkobar,2019,Hasil Obyek Perairan Umum Sungai,9743.1
Karangkobar,2019,Sendiri,0
Karangkobar,2019,Lain daerah,0
Karangkobar,2020,Hasil Obyek Perairan Umum Sungai,10834
Karangkobar,2020,Sendiri,0
Karangkobar,2020,Lain daerah,0
Karangkobar,2020,Hasil Obyek Perairan Umum Waduk,0
Karangkobar,2021,Hasil Obyek Perairan Umum Sungai,10218
Karangkobar,2021,Sendiri,0
Karangkobar,2021,Lain daerah,0
Karangkobar,2021,Hasil Obyek Perairan Umum Waduk,0
Karangkobar,2022,Hasil Obyek Perairan Umum Sungai,6147
Karangkobar,2022,Sendiri,0
Karangkobar,2022,Lain daerah,0
Karangkobar,2022,Hasil Obyek Perairan Umum Waduk,0
Karangkobar,2023,Hasil Obyek Perairan Umum Sungai,7452.67
Karangkobar,2023,Sendiri,0
Karangkobar,2023,Lain daerah,0
Karangkobar,2023,Hasil Obyek Perairan Umum Waduk,0
Karangkobar,2024,Hasil Obyek Perairan Umum Sungai,0
Karangkobar,2024,Sendiri,0
Karangkobar,2024,Lain daerah,0
Karangkobar,2024,Hasil Obyek Perairan Umum Waduk,0
Pagentan,2018,Hasil Obyek Perairan Umum Sungai,10301.21
Pagentan,2018,Sendiri,0
Pagentan,2018,Lain daerah,0
Pagentan,2018,Hasil Obyek Perairan Umum Waduk,0
Pagentan,2019,Hasil Obyek Perairan Umum Sungai,11306.1
Pagentan,2019,Sendiri,0
Pagentan,2019,Lain daerah,0
Pagentan,2020,Hasil Obyek Perairan Umum Sungai,12573
Pagentan,2020,Sendiri,0
Pagentan,2020,Lain daerah,0
Pagentan,2020,Hasil Obyek Perairan Umum Waduk,0
Pagentan,2021,Hasil Obyek Perairan Umum Sungai,11857
Pagentan,2021,Sendiri,0
Pagentan,2021,Lain daerah,0
Pagentan,2021,Hasil Obyek Perairan Umum Waduk,0
Pagentan,2022,Hasil Obyek Perairan Umum Sungai,7135
Pagentan,2022,Sendiri,0
Pagentan,2022,Lain daerah,0
Pagentan,2022,Hasil Obyek Perairan Umum Waduk,0
Pagentan,2023,Hasil Obyek Perairan Umum Sungai,8648.29
Pagentan,2023,Sendiri,0
Pagentan,2023,Lain daerah,0
Pagentan,2023,Hasil Obyek Perairan Umum Waduk,0
Pagentan,2024,Hasil Obyek Perairan Umum Sungai,0
Pagentan,2024,Sendiri,0
Pagentan,2024,Lain daerah,0
Pagentan,2024,Hasil Obyek Perairan Umum Waduk,0
Pejawaran,2018,Hasil Obyek Perairan Umum Sungai,4731.28
Pejawaran,2018,Sendiri,0
Pejawaran,2018,Lain daerah,0
Pejawaran,2018,Hasil Obyek Perairan Umum Waduk,0
Pejawaran,2019,Hasil Obyek Perairan Umum Sungai,5192.8
Pejawaran,2019,Sendiri,0
Pejawaran,2019,Lain daerah,0
Pejawaran,2020,Hasil Obyek Perairan Umum Sungai,5774
Pejawaran,2020,Sendiri,0
Pejawaran,2020,Lain daerah,0
Pejawaran,2020,Hasil Obyek Perairan Umum Waduk,0
Pejawaran,2021,Hasil Obyek Perairan Umum Sungai,5446
Pejawaran,2021,Sendiri,0
Pejawaran,2021,Lain daerah,0
Pejawaran,2021,Hasil Obyek Perairan Umum Waduk,0
Pejawaran,2022,Hasil Obyek Perairan Umum Sungai,3278
Pejawaran,2022,Sendiri,0
Pejawaran,2022,Lain daerah,0
Pejawaran,2022,Hasil Obyek Perairan Umum Waduk,0
Pejawaran,2023,Hasil Obyek Perairan Umum Sungai,3972.1
Pejawaran,2023,Sendiri,0
Pejawaran,2023,Lain daerah,0
Pejawaran,2023,Hasil Obyek Perairan Umum Waduk,0
Pejawaran,2024,Hasil Obyek Perairan Umum Sungai,102021
Pejawaran,2024,Sendiri,0
Pejawaran,2024,Lain daerah,0
Pejawaran,2024,Hasil Obyek Perairan Umum Waduk,0
Batur,2018,Hasil Obyek Perairan Umum Sungai,2262.78
Batur,2018,Sendiri,1876
Batur,2018,Lain daerah,0
Batur,2018,Hasil Obyek Perairan Umum Waduk,0
Batur,2019,Hasil Obyek Perairan Umum Sungai,2483.5
Batur,2019,Sendiri,2117
Batur,2019,Lain daerah,0
Batur,2020,Hasil Obyek Perairan Umum Sungai,2762
Batur,2020,Sendiri,2576
Batur,2020,Lain daerah,0
Batur,2020,Hasil Obyek Perairan Umum Waduk,0
Batur,2021,Hasil Obyek Perairan Umum Sungai,2605
Batur,2021,Sendiri,2881
Batur,2021,Lain daerah,0
Batur,2021,Hasil Obyek Perairan Umum Waduk,0
Batur,2022,Hasil Obyek Perairan Umum Sungai,1569
Batur,2022,Sendiri,2255
Batur,2022,Lain daerah,0
Batur,2022,Hasil Obyek Perairan Umum Waduk,0
Batur,2023,Hasil Obyek Perairan Umum Sungai,1899.7
Batur,2023,Sendiri,2881
Batur,2023,Lain daerah,0
Batur,2023,Hasil Obyek Perairan Umum Waduk,0
Batur,2024,Hasil Obyek Perairan Umum Sungai,0
Batur,2024,Sendiri,3955
Batur,2024,Lain daerah,0
Batur,2024,Hasil Obyek Perairan Umum Waduk,0
Wanayasa,2018,Hasil Obyek Perairan Umum Sungai,15254.02
Wanayasa,2018,Sendiri,0
Wanayasa,2018,Lain daerah,0
Wanayasa,2018,Hasil Obyek Perairan Umum Waduk,0
Wanayasa,2019,Hasil Obyek Perairan Umum Sungai,16742.1
Wanayasa,2019,Sendiri,0
Wanayasa,2019,Lain daerah,0
Wanayasa,2020,Hasil Obyek Perairan Umum Sungai,18617
Wanayasa,2020,Sendiri,0
Wanayasa,2020,Lain daerah,0
Wanayasa,2020,Hasil Obyek Perairan Umum Waduk,0
Wanayasa,2021,Hasil Obyek Perairan Umum Sungai,17558
Wanayasa,2021,Sendiri,0
Wanayasa,2021,Lain daerah,0
Wanayasa,2021,Hasil Obyek Perairan Umum Waduk,0
Wanayasa,2022,Hasil Obyek Perairan Umum Sungai,10565
Wanayasa,2022,Sendiri,0
Wanayasa,2022,Lain daerah,0
Wanayasa,2022,Hasil Obyek Perairan Umum Waduk,0
Wanayasa,2023,Hasil Obyek Perairan Umum Sungai,12806.37
Wanayasa,2023,Sendiri,0
Wanayasa,2023,Lain daerah,0
Wanayasa,2023,Hasil Obyek Perairan Umum Waduk,0
Wanayasa,2024,Hasil Obyek Perairan Umum Sungai,0
Wanayasa,2024,Sendiri,0
Wanayasa,2024,Lain daerah,0
Wanayasa,2024,Hasil Obyek Perairan Umum Waduk,0
Kalibening,2018,Hasil Obyek Perairan Umum Sungai,17263.62
Kalibening,2018,Sendiri,0
Kalibening,2018,Lain daerah,0
Kalibening,2018,Hasil Obyek Perairan Umum Waduk,0
Kalibening,2019,Hasil Obyek Perairan Umum Sungai,18947.7
Kalibening,2019,Sendiri,0
Kalibening,2019,Lain daerah,0
Kalibening,2020,Hasil Obyek Perairan Umum Sungai,21070
Kalibening,2020,Sendiri,0
Kalibening,2020,Lain daerah,0
Kalibening,2020,Hasil Obyek Perairan Umum Waduk,0
Kalibening,2021,Hasil Obyek Perairan Umum Sungai,19871
Kalibening,2021,Sendiri,0
Kalibening,2021,Lain daerah,0
Kalibening,2021,Hasil Obyek Perairan Umum Waduk,0
Kalibening,2022,Hasil Obyek Perairan Umum Sungai,11957
Kalibening,2022,Sendiri,0
Kalibening,2022,Lain daerah,0
Kalibening,2022,Hasil Obyek Perairan Umum Waduk,0
Kalibening,2023,Hasil Obyek Perairan Umum Sungai,14493.52
Kalibening,2023,Sendiri,0
Kalibening,2023,Lain daerah,0
Kalibening,2023,Hasil Obyek Perairan Umum Waduk,0
Kalibening,2024,Hasil Obyek Perairan Umum Sungai,67781
Kalibening,2024,Sendiri,0
Kalibening,2024,Lain daerah,0
Kalibening,2024,Hasil Obyek Perairan Umum Waduk,0
Pandanarum,2018,Hasil Obyek Perairan Umum Sungai,9873.97
Pandanarum,2018,Sendiri,0
Pandanarum,2018,Lain daerah,0
Pandanarum,2018,Hasil Obyek Perairan Umum Waduk,0
Pandanarum,2019,Hasil Obyek Perairan Umum Sungai,10837.2
Pandanarum,2019,Sendiri,0
Pandanarum,2019,Lain daerah,0
Pandanarum,2020,Hasil Obyek Perairan Umum Sungai,12051
Pandanarum,2020,Sendiri,0
Pandanarum,2020,Lain daerah,0
Pandanarum,2020,Hasil Obyek Perairan Umum Waduk,0
Pandanarum,2021,Hasil Obyek Perairan Umum Sungai,11366
Pandanarum,2021,Sendiri,0
Pandanarum,2021,Lain daerah,0
Pandanarum,2021,Hasil Obyek Perairan Umum Waduk,0
Pandanarum,2022,Hasil Obyek Perairan Umum Sungai,6838
Pandanarum,2022,Sendiri,0
Pandanarum,2022,Lain daerah,0
Pandanarum,2022,Hasil Obyek Perairan Umum Waduk,0
Pandanarum,2023,Hasil Obyek Perairan Umum Sungai,8289.6
Pandanarum,2023,Sendiri,0
Pandanarum,2023,Lain daerah,0
Pandanarum,2023,Hasil Obyek Perairan Umum Waduk,0
Pandanarum,2024,Hasil Obyek Perairan Umum Sungai,0
Pandanarum,2024,Sendiri,0
Pandanarum,2024,Lain daerah,0
Pandanarum,2024,Hasil Obyek Perairan Umum Waduk,0
Jumlah,2018,Hasil Obyek Perairan Umum Sungai,519807.9
Jumlah,2018,Sendiri,2775
Jumlah,2018,Lain daerah,0
Jumlah,2018,Hasil Obyek Perairan Umum Waduk,617454
Jumlah,2019,Hasil Obyek Perairan Umum Sungai,570516.3
Jumlah,2019,Sendiri,3132
Jumlah,2019,Lain daerah,206563
Jumlah,2019,Hasil Obyek Perairan Umum Waduk,677565
Jumlah,2020,Hasil Obyek Perairan Umum Sungai,634421
Jumlah,2020,Sendiri,3811
Jumlah,2020,Lain daerah,0
Jumlah,2020,Hasil Obyek Perairan Umum Waduk,745814
Jumlah,2021,Hasil Obyek Perairan Umum Sungai,598330
Jumlah,2021,Sendiri,4262
Jumlah,2021,Lain daerah,0
Jumlah,2021,Hasil Obyek Perairan Umum Waduk,650646
