kecamatan,tahun,metric,value
Madukara,2022,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Madukara,2023,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Madukara,2023,Di pelihara Sendiri,0
Madukara,2023,Dijual ke Lain Daerah,0
Madukara,2023,Produksi,0
Madukara,2023,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Madukara,2024,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Madukara,2024,Di pelihara Sendiri,0
Madukara,2024,Dijual ke Lain Daerah,0
Madukara,2024,Produksi,0
Madukara,2024,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Banjarmangu,2018,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Banjarmangu,2018,Di pelihara Sendiri,0
Banjarmangu,2018,Dijual ke Lain Daerah,0
Banjarmangu,2018,Produksi,1300
Banjarmangu,2018,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Banjarmangu,2019,Di pelihara Sendiri,0
Banjarmangu,2020,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Banjarmangu,2020,Di pelihara Sendiri,0
Banjarmangu,2020,Dijual ke Lain Daerah,0
Banjarmangu,2020,Produksi,0
Banjarmangu,2020,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Banjarmangu,2020,Dipelihara Sendiri,0
Banjarmangu,2021,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Banjarmangu,2021,Di pelihara Sendiri,0
Banjarmangu,2021,Dijual ke Lain Daerah,0
Banjarmangu,2021,Produksi,0
Banjarmangu,2021,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Banjarmangu,2022,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Banjarmangu,2022,Di pelihara Sendiri,0
Banjarmangu,2022,Dijual ke Lain Daerah,0
Banjarmangu,2022,Produksi,0
Banjarmangu,2022,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Banjarmangu,2023,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Banjarmangu,2023,Di pelihara Sendiri,0
Banjarmangu,2023,Dijual ke Lain Daerah,0
Banjarmangu,2023,Produksi,0
Banjarmangu,2023,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Banjarmangu,2024,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Banjarmangu,2024,Di pelihara Sendiri,0
Banjarmangu,2024,Dijual ke Lain Daerah,0
Banjarmangu,2024,Produksi,0
Banjarmangu,2024,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Wanadadi,2018,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Wanadadi,2018,Di pelihara Sendiri,0
Wanadadi,2018,Dijual ke Lain Daerah,0
Wanadadi,2018,Produksi,0
Wanadadi,2018,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Wanadadi,2020,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Wanadadi,2020,Di pelihara Sendiri,0
Wanadadi,2020,Dijual ke Lain Daerah,0
Wanadadi,2020,Produksi,0
Wanadadi,2020,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Wanadadi,2020,Dipelihara Sendiri,0
Wanadadi,2021,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Wanadadi,2021,Di pelihara Sendiri,0
Wanadadi,2021,Dijual ke Lain Daerah,0
Wanadadi,2021,Produksi,0
Wanadadi,2021,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Wanadadi,2022,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Wanadadi,2022,Di pelihara Sendiri,0
Wanadadi,2022,Dijual ke Lain Daerah,0
Wanadadi,2022,Produksi,0
Wanadadi,2022,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Wanadadi,2023,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Wanadadi,2023,Di pelihara Sendiri,0
Wanadadi,2023,Dijual ke Lain Daerah,0
Wanadadi,2023,Produksi,0
Wanadadi,2023,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Wanadadi,2024,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Wanadadi,2024,Di pelihara Sendiri,0
Wanadadi,2024,Dijual ke Lain Daerah,0
Wanadadi,2024,Produksi,0
Wanadadi,2024,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Rakit,2018,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,1212984
Rakit,2018,Di pelihara Sendiri,0
Rakit,2018,Dijual ke Lain Daerah,0
Rakit,2018,Produksi,28600
Rakit,2018,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Rakit,2019,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,1212984
Rakit,2019,Di pelihara Sendiri,3150
Rakit,2019,Dijual ke Lain Daerah,24850
Rakit,2019,Produksi,28000
Rakit,2020,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Rakit,2020,Di pelihara Sendiri,0
Rakit,2020,Dijual ke Lain Daerah,0
Rakit,2020,Produksi,1000
Rakit,2020,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Rakit,2020,Dipelihara Sendiri,0
Rakit,2021,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Rakit,2021,Di pelihara Sendiri,0
Rakit,2021,Dijual ke Lain Daerah,0
Rakit,2021,Produksi,1000
Rakit,2021,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Rakit,2022,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Rakit,2022,Di pelihara Sendiri,0
Rakit,2022,Dijual ke Lain Daerah,0
Rakit,2022,Produksi,0
Rakit,2022,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Rakit,2023,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Rakit,2023,Di pelihara Sendiri,0
Rakit,2023,Dijual ke Lain Daerah,0
Rakit,2023,Produksi,0
Rakit,2023,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
