kecamatan,tahun,metric,value
Banjarnegara,2021,Teh (ha) 2021,0
Banjarnegara,2021,Tembakau (ha) 2021,0
Banjarnegara,2021,Kopi Arabica (ha) 2021,0
Banjarnegara,2022,Kelapa Sawit (ha) 2022,0
Banjarnegara,2022,Kelapa Dalam (ha) 2022,427.05
Banjarnegara,2022,Karet (ha) 2022,0
Banjarnegara,2022,Kopi Robusta (ha) 2022,140.91
Banjarnegara,2022,Kakao (ha) 2022,10
Banjarnegara,2022,Tebu (ha) 2022,0
Banjarnegara,2022,Teh (ha) 2022,0
Banjarnegara,2022,Tembakau (ha) 2022,0
Banjarnegara,2022,Kopi Arabica (ha) 2022,0
Banjarnegara,2023,Kelapa Sawit (ha) 2023,0
Banjarnegara,2023,Kelapa Dalam (ha) 2023,427.05
Banjarnegara,2023,Karet (ha) 2023,0
Banjarnegara,2023,Kopi Robusta (ha) 2023,151.2
Banjarnegara,2023,Kakao (ha) 2023,10
Banjarnegara,2023,Tebu (ha) 2023,0
Banjarnegara,2023,Teh (ha) 2023,0
Banjarnegara,2023,Tembakau (ha) 2023,0
Banjarnegara,2023,Kopi Arabica (ha) 2023,0
Banjarnegara,2024,Kelapa Sawit (ha) 2024,0
Banjarnegara,2024,Kelapa Dalam (ha) 2024,427.05
Banjarnegara,2024,Karet (ha) 2024,0
Banjarnegara,2024,Kopi Robusta (ha) 2024,151.2
Banjarnegara,2024,Kakao (ha) 2024,10
Banjarnegara,2024,Tebu (ha) 2024,0
Banjarnegara,2024,Teh (ha) 2024,0
Banjarnegara,2024,Tembakau (ha) 2024,0
Banjarnegara,2024,Kopi Arabica (ha) 2024,0
Pagedongan,2017,Kelapa Sawit (ha) 2017,0
Pagedongan,2017,Karet (ha) 2017,2.68
Pagedongan,2017,Kakao (ha) 2017,7.79
Pagedongan,2017,Tebu (ha) 2017,0.29
Pagedongan,2017,Teh (ha) 2017,0
Pagedongan,2017,Tembakau (ha) 2017,0
Pagedongan,2018,Kelapa Sawit (ha) 2018,0
Pagedongan,2018,Kelapa Dalam (ha) 2018,1068
Pagedongan,2018,Karet (ha) 2018,395.68
Pagedongan,2018,Kopi Robusta (ha) 2018,54
Pagedongan,2018,Kakao (ha) 2018,7.79
Pagedongan,2018,Tebu (ha) 2018,0.29
Pagedongan,2018,Teh (ha) 2018,0
Pagedongan,2018,Tembakau (ha) 2018,0
Pagedongan,2019,Kelapa Sawit (ha) 2019,0
Pagedongan,2019,Kelapa Dalam (ha) 2019,1069.12
Pagedongan,2019,Karet (ha) 2019,393.68
Pagedongan,2019,Kopi Robusta (ha) 2019,61
Pagedongan,2019,Kakao (ha) 2019,3.8
Pagedongan,2019,Tebu (ha) 2019,0
Pagedongan,2019,Teh (ha) 2019,0
Pagedongan,2019,Tembakau (ha) 2019,0
Pagedongan,2020,Kelapa Dalam (ha) 2020,1116.12
Pagedongan,2020,Karet (ha) 2020,393.68
Pagedongan,2020,Kopi Robusta (ha) 2020,68
Pagedongan,2020,Kakao (ha) 2020,3.8
Pagedongan,2020,Tebu (ha) 2020,0
Pagedongan,2020,Teh (ha) 2020,0
Pagedongan,2020,Tembakau (ha) 2020,0
Pagedongan,2021,Kelapa Sawit (ha) 2021,0
Pagedongan,2021,Kelapa Dalam (ha) 2021,1116.12
Pagedongan,2021,Karet (ha) 2021,393.68
Pagedongan,2021,Kopi Robusta (ha) 2021,68
Pagedongan,2021,Kakao (ha) 2021,3.8
Pagedongan,2021,Tebu (ha) 2021,0
Pagedongan,2021,Teh (ha) 2021,0
Pagedongan,2021,Tembakau (ha) 2021,0
Pagedongan,2021,Kopi Arabica (ha) 2021,0
Pagedongan,2022,Kelapa Sawit (ha) 2022,0
Pagedongan,2022,Kelapa Dalam (ha) 2022,1116.12
Pagedongan,2022,Karet (ha) 2022,393.68
Pagedongan,2022,Kopi Robusta (ha) 2022,68
Pagedongan,2022,Kakao (ha) 2022,3.8
Pagedongan,2022,Tebu (ha) 2022,0
Pagedongan,2022,Teh (ha) 2022,0
Pagedongan,2022,Tembakau (ha) 2022,0
Pagedongan,2022,Kopi Arabica (ha) 2022,0
Pagedongan,2023,Kelapa Sawit (ha) 2023,0
Pagedongan,2023,Kelapa Dalam (ha) 2023,1118.12
Pagedongan,2023,Karet (ha) 2023,391.68
Pagedongan,2023,Kopi Robusta (ha) 2023,77.6
Pagedongan,2023,Kakao (ha) 2023,1.51
Pagedongan,2023,Tebu (ha) 2023,0
Pagedongan,2023,Teh (ha) 2023,0
Pagedongan,2023,Tembakau (ha) 2023,0
Pagedongan,2023,Kopi Arabica (ha) 2023,0
Pagedongan,2024,Kelapa Sawit (ha) 2024,0
Pagedongan,2024,Kelapa Dalam (ha) 2024,1116.12
Pagedongan,2024,Karet (ha) 2024,387
Pagedongan,2024,Kopi Robusta (ha) 2024,77.6
Pagedongan,2024,Kakao (ha) 2024,1.51
Pagedongan,2024,Tebu (ha) 2024,0
Pagedongan,2024,Teh (ha) 2024,0
Pagedongan,2024,Tembakau (ha) 2024,0
Pagedongan,2024,Kopi Arabica (ha) 2024,0
Sigaluh,2017,Kelapa Sawit (ha) 2017,0
Sigaluh,2017,Karet (ha) 2017,0
Sigaluh,2017,Kakao (ha) 2017,0.5
Sigaluh,2017,Tebu (ha) 2017,0
Sigaluh,2017,Teh (ha) 2017,0
Sigaluh,2017,Tembakau (ha) 2017,0
Sigaluh,2018,Kelapa Sawit (ha) 2018,0
Sigaluh,2018,Kelapa Dalam (ha) 2018,781.54
Sigaluh,2018,Karet (ha) 2018,0
Sigaluh,2018,Kopi Robusta (ha) 2018,56.75
Sigaluh,2018,Kakao (ha) 2018,0.5
Sigaluh,2018,Tebu (ha) 2018,0
Sigaluh,2018,Teh (ha) 2018,0
Sigaluh,2018,Tembakau (ha) 2018,0
Sigaluh,2019,Kelapa Sawit (ha) 2019,0
