kecamatan,tahun,metric,value
Pagedongan,2024,Jeruk Besar (ton) 2024,0
Pagedongan,2024,Pisang (ton) 2024,0
Pagedongan,2024,Pepaya (ton) 2024,0
Pagedongan,2024,Salak (ton) 2024,1341.1
Pagedongan,2024,Jeruk Siam (ton) 2024,0
Sigaluh,2017,Mangga (ton) 2017,0
Sigaluh,2017,Durian (ton) 2017,552.3
Sigaluh,2017,Pisang (ton) 2017,1352.9
Sigaluh,2017,Pepaya (ton) 2017,141.5
Sigaluh,2017,Salak (ton) 2017,20471.8
Sigaluh,2018,Mangga (ton) 2018,0
Sigaluh,2018,Durian (ton) 2018,787.5
Sigaluh,2018,Jeruk Besar (ton) 2018,0
Sigaluh,2018,Pisang (ton) 2018,883
Sigaluh,2018,Pepaya (ton) 2018,113.5
Sigaluh,2018,Salak (ton) 2018,4509.3
Sigaluh,2018,Jeruk Siam (ton) 2018,0
Sigaluh,2019,Mangga (ton) 2019,305.2
Sigaluh,2019,Durian (ton) 2019,533.3
Sigaluh,2019,Jeruk Besar (ton) 2019,0
Sigaluh,2019,Pisang (ton) 2019,1269.7
Sigaluh,2019,Pepaya (ton) 2019,295.3
Sigaluh,2019,Salak (ton) 2019,10591.9
Sigaluh,2019,Jeruk Siam (ton) 2019,0
Sigaluh,2020,Mangga (ton) 2020,141.5
Sigaluh,2020,Durian (ton) 2020,1993.8
Sigaluh,2020,Jeruk Besar (ton) 2020,0
Sigaluh,2020,Pisang (ton) 2020,1066.4
Sigaluh,2020,Pepaya (ton) 2020,159.2
Sigaluh,2020,Salak (ton) 2020,13394.6
Sigaluh,2020,Jeruk Siam (ton) 2020,0
Sigaluh,2021,Mangga (ton) 2021,85.9
Sigaluh,2021,Durian (ton) 2021,80
Sigaluh,2021,Jeruk Besar (ton) 2021,0
Sigaluh,2021,Pisang (ton) 2021,1144.9
Sigaluh,2021,Pepaya (ton) 2021,76
Sigaluh,2021,Salak (ton) 2021,4878.8
Sigaluh,2021,Jeruk Siam (ton) 2021,0
Sigaluh,2022,Mangga (ton) 2022,50.2
Sigaluh,2022,Durian (ton) 2022,110.4
Sigaluh,2022,Jeruk Besar (ton) 2022,0
Sigaluh,2022,Pisang (ton) 2022,326.5
Sigaluh,2022,Pepaya (ton) 2022,44.7
Sigaluh,2022,Salak (ton) 2022,1450.8
Sigaluh,2022,Jeruk Siam (ton) 2022,0
Sigaluh,2023,Mangga (ton) 2023,0
Sigaluh,2023,Durian (ton) 2023,334.28
