kecamatan,tahun,metric,value
Kalibening,2022,Agloenema (tangkai) 2022,0
Kalibening,2022,Krisan (tangkai) 2022,0
Kalibening,2022,Mawar (tangkai) 2022,0
Kalibening,2022,Soka (tangkai) 2022,0
Kalibening,2023,Agloenema (tangkai) 2023,0
Kalibening,2023,Krisan (tangkai) 2023,0
Kalibening,2023,Mawar (tangkai) 2023,0
Kalibening,2023,Soka (tangkai) 2023,0
Kalibening,2024,Agloenema (tangkai) 2024,0
Kalibening,2024,Krisan (tangkai) 2024,0
Kalibening,2024,Mawar (tangkai) 2024,0
Kalibening,2024,Soka (tangkai) 2024,0
Pandanarum,2019,Agloenema (tangkai) 2019,0
Pandanarum,2019,Krisan (tangkai) 2019,0
Pandanarum,2019,Mawar (tangkai) 2019,0
Pandanarum,2019,Soka (tangkai) 2019,0
Pandanarum,2020,Agloenema (tangkai) 2020,0
Pandanarum,2020,Krisan (tangkai) 2020,0
Pandanarum,2020,Mawar (tangkai) 2020,0
Pandanarum,2020,Soka (tangkai) 2020,0
Pandanarum,2021,Agloenema (tangkai) 2021,0
Pandanarum,2021,Krisan (tangkai) 2021,0
Pandanarum,2021,Mawar (tangkai) 2021,0
Pandanarum,2021,Soka (tangkai) 2021,0
Pandanarum,2022,Agloenema (tangkai) 2022,0
Pandanarum,2022,Krisan (tangkai) 2022,0
Pandanarum,2022,Mawar (tangkai) 2022,0
Pandanarum,2022,Soka (tangkai) 2022,0
Pandanarum,2023,Agloenema (tangkai) 2023,0
Pandanarum,2023,Krisan (tangkai) 2023,0
Pandanarum,2023,Mawar (tangkai) 2023,0
Pandanarum,2023,Soka (tangkai) 2023,0
Pandanarum,2024,Agloenema (tangkai) 2024,0
Pandanarum,2024,Krisan (tangkai) 2024,0
Pandanarum,2024,Mawar (tangkai) 2024,0
Pandanarum,2024,Soka (tangkai) 2024,0
