kecamatan,tahun,metric,value
Pejawaran,2024,Sapi Perah,52
Pejawaran,2024,Sapi,1216
Pejawaran,2024,Kerbau,0
Pejawaran,2024,Kuda,0
Batur,2018,Sapi Perah,0
Batur,2018,Sapi,431
Batur,2018,Kerbau,0
Batur,2018,Kuda,5
Batur,2019,Sapi,393
Batur,2019,Kuda,4
Batur,2020,Sapi Perah,0
Batur,2020,Sapi,456
Batur,2020,Kerbau,0
Batur,2020,Kuda,4
Batur,2021,Sapi Perah,0
Batur,2021,Sapi,486
Batur,2021,Kerbau,0
Batur,2021,Kuda,4
Batur,2022,Sapi Perah,0
Batur,2022,Sapi,435
Batur,2022,Kerbau,0
Batur,2022,Kuda,7
Batur,2023,Sapi Perah,0
Batur,2023,Sapi,335
Batur,2023,Kerbau,0
Batur,2023,Kuda,7
Batur,2024,Sapi Perah,0
Batur,2024,Sapi,150
Batur,2024,Kerbau,0
Batur,2024,Kuda,8
Wanayasa,2018,Sapi Perah,20
Wanayasa,2018,Sapi,3956
Wanayasa,2018,Kerbau,36
Wanayasa,2018,Kuda,0
Wanayasa,2019,Sapi Perah,15
Wanayasa,2019,Sapi,3381
Wanayasa,2019,Kerbau,33
Wanayasa,2020,Sapi Perah,12
Wanayasa,2020,Sapi,3076
Wanayasa,2020,Kerbau,33
Wanayasa,2020,Kuda,0
Wanayasa,2021,Sapi Perah,12
Wanayasa,2021,Sapi,3277
Wanayasa,2021,Kerbau,33
Wanayasa,2021,Kuda,0
Wanayasa,2022,Sapi Perah,9
Wanayasa,2022,Sapi,2941
Wanayasa,2022,Kerbau,32
Wanayasa,2022,Kuda,0
Wanayasa,2023,Sapi Perah,9
Wanayasa,2023,Sapi,2264
Wanayasa,2023,Kerbau,19
Wanayasa,2023,Kuda,0
Wanayasa,2024,Sapi Perah,0
Wanayasa,2024,Sapi,1231
Wanayasa,2024,Kerbau,37
Wanayasa,2024,Kuda,0
Kalibening,2018,Sapi Perah,1
Kalibening,2018,Sapi,3970
Kalibening,2018,Kerbau,176
Kalibening,2018,Kuda,0
Kalibening,2019,Sapi,4015
Kalibening,2019,Kerbau,75
Kalibening,2020,Sapi Perah,0
Kalibening,2020,Sapi,3461
Kalibening,2020,Kerbau,63
Kalibening,2020,Kuda,0
Kalibening,2021,Sapi Perah,0
Kalibening,2021,Sapi,3687
Kalibening,2021,Kerbau,63
Kalibening,2021,Kuda,0
Kalibening,2022,Sapi Perah,0
Kalibening,2022,Sapi,3315
Kalibening,2022,Kerbau,63
Kalibening,2022,Kuda,0
Kalibening,2023,Sapi Perah,0
Kalibening,2023,Sapi,2551
Kalibening,2023,Kerbau,38
Kalibening,2023,Kuda,0
Kalibening,2024,Sapi Perah,0
Kalibening,2024,Sapi,1827
Kalibening,2024,Kerbau,21
Kalibening,2024,Kuda,0
Pandanarum,2018,Sapi Perah,0
Pandanarum,2018,Sapi,3429
Pandanarum,2018,Kerbau,120
Pandanarum,2018,Kuda,0
Pandanarum,2019,Sapi,2365
Pandanarum,2019,Kerbau,16
Pandanarum,2020,Sapi Perah,0
Pandanarum,2020,Sapi,2654
Pandanarum,2020,Kerbau,8
Pandanarum,2020,Kuda,0
Pandanarum,2021,Sapi Perah,0
Pandanarum,2021,Sapi,2827
Pandanarum,2021,Kerbau,8
Pandanarum,2021,Kuda,0
Pandanarum,2022,Sapi Perah,0
Pandanarum,2022,Sapi,2529
Pandanarum,2022,Kerbau,8
Pandanarum,2022,Kuda,0
Pandanarum,2023,Sapi Perah,0
Pandanarum,2023,Sapi,1946
Pandanarum,2023,Kerbau,5
Pandanarum,2023,Kuda,0
Pandanarum,2024,Sapi Perah,0
Pandanarum,2024,Sapi,2810
Pandanarum,2024,Kerbau,17
Pandanarum,2024,Kuda,0
Jumlah,2018,Sapi Perah,208
Jumlah,2018,Sapi,29204
Jumlah,2018,Kerbau,818
Jumlah,2018,Kuda,90
Jumlah,2019,Sapi Perah,398
Jumlah,2019,Sapi,26776
Jumlah,2019,Kerbau,521
Jumlah,2019,Kuda,76
Jumlah,2020,Sapi Perah,391
Jumlah,2020,Sapi,29049
Jumlah,2020,Kerbau,489
Jumlah,2020,Kuda,76
Jumlah,2021,Sapi Perah,397
Jumlah,2021,Sapi,30943
Jumlah,2021,Kerbau,491
Jumlah,2021,Kuda,76
Jumlah,2022,Sapi Perah,322
Jumlah,2022,Sapi,27679
Jumlah,2022,Kerbau,484
Jumlah,2022,Kuda,84
Jumlah,2023,Sapi Perah,288
Jumlah,2023,Sapi,21304
Jumlah,2023,Kerbau,294
Jumlah,2023,Kuda,84
Jumlah,2024,Sapi Perah,76
Jumlah,2024,Sapi,21052
Jumlah,2024,Kerbau,193
Jumlah,2024,Kuda,85
