kecamatan,tahun,metric,value
Madukara,2021,Cabai Rawit (ha) 2021,2
Madukara,2022,Bawang Merah (ha) 2022,0
Madukara,2022,Cabai Besar (ha) 2022,2
Madukara,2022,Kentang (ha) 2022,0
Madukara,2022,Kubis (ha) 2022,0
Madukara,2022,Petsai (ha) 2022,0
Madukara,2022,Tomat (ha) 2022,0
Madukara,2022,Bawang Putih (ha) 2022,0
Madukara,2022,Cabai Rawit (ha) 2022,0
Madukara,2023,Cabai Besar (ha) 2023,1
Madukara,2023,Kentang (ha) 2023,0
Madukara,2023,Tomat (ha) 2023,0
Madukara,2023,Bawang Putih (ha) 2023,0
Madukara,2023,Cabai Rawit (ha) 2023,3
Madukara,2024,Bawang Merah (ha) 2024,0
Madukara,2024,Cabai Besar (ha) 2024,0
Madukara,2024,Kentang (ha) 2024,0
Madukara,2024,Kubis (ha) 2024,0
Madukara,2024,Petsai (ha) 2024,0
