Kecamatan,Kelompok,Komoditas,Tahun,Nilai,Satuan
Pagentan,sayuran,Cabai Besar,2017,0,ton
Pagentan,sayuran,Kentang,2017,0,ton
Pagentan,sayuran,Kubis,2017,1687.5,ton
Pagentan,sayuran,Petsai,2017,0,ton
Pagentan,sayuran,Tomat,2017,141.6,ton
Pagentan,sayuran,Bawang Putih,2017,0,ton
Pagentan,sayuran,Cabai Rawit,2017,0,ton
Pagentan,buah_tahunan,Mangga,2017,4,ton
Pagentan,buah_tahunan,Durian,2017,53.8,ton
Pagentan,buah_tahunan,Pisang,2017,251.1,ton
Pagentan,buah_tahunan,Pepaya,2017,22.7,ton
Pagentan,buah_tahunan,Salak,2017,93129.6,ton
Pagentan,sayuran,Bawang Merah,2018,0,ton
Pagentan,sayuran,Cabai Besar,2018,581.6,ton
Pagentan,sayuran,Kentang,2018,0,ton
Pagentan,sayuran,Kubis,2018,2340,ton
Pagentan,sayuran,Petsai,2018,0,ton
Pagentan,sayuran,Tomat,2018,52.8,ton
Pagentan,sayuran,Bawang Putih,2018,0,ton
Pagentan,sayuran,Cabai Rawit,2018,582,ton
Pagentan,buah_tahunan,Mangga,2018,3.7,ton
Pagentan,buah_tahunan,Durian,2018,15.6,ton
Pagentan,buah_tahunan,Jeruk Besar,2018,15.7,ton
Pagentan,buah_tahunan,Pisang,2018,286.3,ton
Pagentan,buah_tahunan,Pepaya,2018,14.8,ton
Pagentan,buah_tahunan,Salak,2018,111043,ton
Pagentan,buah_tahunan,Jeruk Siam,2018,0,ton
Pagentan,sayuran,Bawang Merah,2019,0,ton
Pagentan,sayuran,Cabai Besar,2019,273.6,ton
Pagentan,sayuran,Kentang,2019,0,ton
Pagentan,sayuran,Kubis,2019,2190,ton
Pagentan,sayuran,Petsai,2019,287,ton
Pagentan,sayuran,Tomat,2019,46.4,ton
Pagentan,sayuran,Bawang Putih,2019,88,ton
Pagentan,sayuran,Cabai Rawit,2019,1476.4,ton
Pagentan,buah_tahunan,Mangga,2019,0,ton
Pagentan,buah_tahunan,Durian,2019,3.2,ton
Pagentan,buah_tahunan,Jeruk Besar,2019,8.7,ton
Pagentan,buah_tahunan,Pisang,2019,199.8,ton
Pagentan,buah_tahunan,Pepaya,2019,14.3,ton
Pagentan,buah_tahunan,Salak,2019,111115.3,ton
Pagentan,buah_tahunan,Jeruk Siam,2019,0,ton
Pagentan,tanaman_hias,Agloenema,2019,0,tangkai
Pagentan,tanaman_hias,Krisan,2019,0,tangkai
Pagentan,tanaman_hias,Mawar,2019,0,tangkai
Pagentan,tanaman_hias,Soka,2019,0,tangkai
Pagentan,biofarmaka,Jahe,2019,67200,tangkai
Pagentan,biofarmaka,Laos,2019,0,tangkai
Pagentan,biofarmaka,Kencur,2019,0,tangkai
Pagentan,biofarmaka,Kunyit,2019,0,tangkai
Pagentan,sayuran,Bawang Merah,2020,0,ton
Pagentan,sayuran,Cabai Besar,2020,377.5,ton
Pagentan,sayuran,Kentang,2020,0,ton
Pagentan,sayuran,Kubis,2020,3400,ton
Pagentan,sayuran,Petsai,2020,420,ton
Pagentan,sayuran,Tomat,2020,117.5,ton
Pagentan,sayuran,Bawang Putih,2020,162,ton
Pagentan,sayuran,Cabai Rawit,2020,2880.2,ton
Pagentan,buah_tahunan,Mangga,2020,0,ton
Pagentan,buah_tahunan,Durian,2020,19.9,ton
Pagentan,buah_tahunan,Jeruk Besar,2020,17.1,ton
Pagentan,buah_tahunan,Pisang,2020,480.3,ton
Pagentan,buah_tahunan,Pepaya,2020,35.9,ton
Pagentan,buah_tahunan,Salak,2020,78380.9,ton
Pagentan,buah_tahunan,Jeruk Siam,2020,4.7,ton
Pagentan,tanaman_hias,Agloenema,2020,0,tangkai
Pagentan,tanaman_hias,Krisan,2020,0,tangkai
Pagentan,tanaman_hias,Mawar,2020,0,tangkai
Pagentan,tanaman_hias,Soka,2020,0,tangkai
Pagentan,biofarmaka,Laos,2020,0,tangkai
Pagentan,biofarmaka,Kencur,2020,0,tangkai
Pagentan,biofarmaka,Kunyit,2020,900,tangkai
Pagentan,sayuran,Bawang Merah,2021,0,ton
Pagentan,sayuran,Cabai Besar,2021,5332.1,ton
Pagentan,sayuran,Kentang,2021,0,ton
Pagentan,sayuran,Kubis,2021,2655,ton
Pagentan,sayuran,Petsai,2021,420,ton
Pagentan,sayuran,Tomat,2021,235.8,ton
Pagentan,sayuran,Bawang Putih,2021,288,ton
Pagentan,sayuran,Cabai Rawit,2021,1332.5,ton
Pagentan,buah_tahunan,Mangga,2021,0,ton
Pagentan,buah_tahunan,Durian,2021,12,ton
Pagentan,buah_tahunan,Jeruk Besar,2021,8.9,ton
Pagentan,buah_tahunan,Pisang,2021,744.1,ton
Pagentan,buah_tahunan,Pepaya,2021,18,ton
Pagentan,buah_tahunan,Salak,2021,41960.9,ton
Pagentan,buah_tahunan,Jeruk Siam,2021,0,ton
Pagentan,tanaman_hias,Agloenema,2021,0,tangkai
Pagentan,tanaman_hias,Krisan,2021,0,tangkai
Pagentan,tanaman_hias,Mawar,2021,0,tangkai
Pagentan,tanaman_hias,Soka,2021,0,tangkai
Pagentan,biofarmaka,Jahe,2021,212100,tangkai
Pagentan,biofarmaka,Laos,2021,0,tangkai
Pagentan,biofarmaka,Kencur,2021,7860,tangkai
Pagentan,biofarmaka,Kunyit,2021,38420,tangkai
Pagentan,sayuran,Bawang Merah,2022,0,ton
Pagentan,sayuran,Cabai Besar,2022,1521.9,ton
Pagentan,sayuran,Kentang,2022,0,ton
Pagentan,sayuran,Kubis,2022,1995,ton
Pagentan,sayuran,Petsai,2022,403.7,ton
Pagentan,sayuran,Tomat,2022,377,ton
Pagentan,sayuran,Bawang Putih,2022,0,ton
Pagentan,sayuran,Cabai Rawit,2022,2716.8,ton
Pagentan,buah_tahunan,Mangga,2022,0.7,ton
Pagentan,buah_tahunan,Durian,2022,6.6,ton
Pagentan,buah_tahunan,Jeruk Besar,2022,6.4,ton
Pagentan,buah_tahunan,Pisang,2022,643,ton
Pagentan,buah_tahunan,Pepaya,2022,52.5,ton
Pagentan,buah_tahunan,Salak,2022,73238.4,ton
Pagentan,buah_tahunan,Jeruk Siam,2022,0.3,ton
Pagentan,tanaman_hias,Agloenema,2022,0,tangkai
Pagentan,tanaman_hias,Krisan,2022,0,tangkai
Pagentan,tanaman_hias,Mawar,2022,0,tangkai
Pagentan,tanaman_hias,Soka,2022,0,tangkai
Pagentan,biofarmaka,Jahe,2022,461300,tangkai
Pagentan,biofarmaka,Laos,2022,0,tangkai
Pagentan,biofarmaka,Kencur,2022,5108,tangkai
Pagentan,biofarmaka,Kunyit,2022,19028,tangkai
Pagentan,sayuran,Bawang Merah,2023,0,ton
Pagentan,sayuran,Cabai Besar,2023,5288.7,ton
Pagentan,sayuran,Kentang,2023,0,ton
Pagentan,sayuran,Kubis,2023,5000,ton
Pagentan,sayuran,Petsai,2023,155.3,ton
Pagentan,sayuran,Tomat,2023,252,ton
Pagentan,sayuran,Bawang Putih,2023,0,ton
Pagentan,sayuran,Cabai Rawit,2023,3967.2,ton
Pagentan,buah_tahunan,Mangga,2023,0,ton
Pagentan,buah_tahunan,Durian,2023,1.04,ton
Pagentan,buah_tahunan,Jeruk Besar,2023,0.84,ton
Pagentan,buah_tahunan,Pisang,2023,14.21,ton
Pagentan,buah_tahunan,Pepaya,2023,3.99,ton
Pagentan,buah_tahunan,Salak,2023,1186.29,ton
Pagentan,buah_tahunan,Jeruk Siam,2023,0,ton
Pagentan,tanaman_hias,Agloenema,2023,0,tangkai
Pagentan,tanaman_hias,Krisan,2023,0,tangkai
Pagentan,tanaman_hias,Mawar,2023,0,tangkai
Pagentan,tanaman_hias,Soka,2023,0,tangkai
Pagentan,biofarmaka,Jahe,2023,39720,tangkai
Pagentan,biofarmaka,Laos,2023,0,tangkai
Pagentan,biofarmaka,Kencur,2023,2650,tangkai
Pagentan,biofarmaka,Kunyit,2023,6953,tangkai
Pagentan,sayuran,Bawang Merah,2024,0,ton
Pagentan,sayuran,Cabai Besar,2024,3492.8,ton
Pagentan,sayuran,Kentang,2024,0,ton
Pagentan,sayuran,Kubis,2024,3760,ton
Pagentan,sayuran,Petsai,2024,266.2,ton
Pagentan,sayuran,Tomat,2024,588,ton
Pagentan,sayuran,Bawang Putih,2024,0,ton
Pagentan,sayuran,Cabai Rawit,2024,2035.2,ton
Pagentan,buah_tahunan,Mangga,2024,1.2,ton
Pagentan,buah_tahunan,Durian,2024,45,ton
Pagentan,buah_tahunan,Jeruk Besar,2024,7.7,ton
Pagentan,buah_tahunan,Pisang,2024,8.19,ton
Pagentan,buah_tahunan,Pepaya,2024,3.65,ton
Pagentan,buah_tahunan,Salak,2024,11700.31,ton
Pagentan,buah_tahunan,Jeruk Siam,2024,0.88,ton
Pagentan,tanaman_hias,Agloenema,2024,0,tangkai
Pagentan,tanaman_hias,Krisan,2024,0,tangkai
Pagentan,tanaman_hias,Mawar,2024,0,tangkai
Pagentan,tanaman_hias,Soka,2024,0,tangkai
Pagentan,biofarmaka,Jahe,2024,117600,tangkai
Pagentan,biofarmaka,Laos,2024,0,tangkai
Pagentan,biofarmaka,Kencur,2024,35135,tangkai
Pagentan,biofarmaka,Kunyit,2024,42400,tangkai
Pandanarum,sayuran,Bawang Merah,2017,0,ton
Pandanarum,sayuran,Cabai Besar,2017,0,ton
Pandanarum,sayuran,Kentang,2017,0,ton
Pandanarum,sayuran,Kubis,2017,0,ton
Pandanarum,sayuran,Petsai,2017,0,ton
Pandanarum,sayuran,Tomat,2017,0,ton
Pandanarum,sayuran,Bawang Putih,2017,0,ton
Pandanarum,sayuran,Cabai Rawit,2017,0,ton
Pandanarum,buah_tahunan,Mangga,2017,0,ton
Pandanarum,buah_tahunan,Durian,2017,0,ton
Pandanarum,buah_tahunan,Pisang,2017,87.4,ton
Pandanarum,buah_tahunan,Pepaya,2017,0,ton
Pandanarum,buah_tahunan,Salak,2017,9,ton
Pandanarum,sayuran,Bawang Merah,2018,0,ton
Pandanarum,sayuran,Cabai Besar,2018,11.8,ton
Pandanarum,sayuran,Kentang,2018,0,ton
Pandanarum,sayuran,Kubis,2018,0,ton
Pandanarum,sayuran,Petsai,2018,0,ton
Pandanarum,sayuran,Tomat,2018,0,ton
Pandanarum,sayuran,Bawang Putih,2018,0,ton
Pandanarum,sayuran,Cabai Rawit,2018,8,ton
Pandanarum,buah_tahunan,Mangga,2018,0,ton
Pandanarum,buah_tahunan,Durian,2018,1.2,ton
Pandanarum,buah_tahunan,Jeruk Besar,2018,0,ton
Pandanarum,buah_tahunan,Pisang,2018,190.9,ton
Pandanarum,buah_tahunan,Pepaya,2018,0,ton
Pandanarum,buah_tahunan,Salak,2018,175.7,ton
Pandanarum,buah_tahunan,Jeruk Siam,2018,0,ton
Pandanarum,sayuran,Bawang Merah,2019,0,ton
Pandanarum,sayuran,Cabai Besar,2019,14.8,ton
Pandanarum,sayuran,Kentang,2019,0,ton
Pandanarum,sayuran,Kubis,2019,7,ton
Pandanarum,sayuran,Petsai,2019,0,ton
Pandanarum,sayuran,Tomat,2019,0,ton
Pandanarum,sayuran,Bawang Putih,2019,0,ton
Pandanarum,sayuran,Cabai Rawit,2019,63.7,ton
Pandanarum,buah_tahunan,Mangga,2019,0,ton
Pandanarum,buah_tahunan,Durian,2019,97.1,ton
Pandanarum,buah_tahunan,Jeruk Besar,2019,0,ton
Pandanarum,buah_tahunan,Pisang,2019,374.3,ton
Pandanarum,buah_tahunan,Pepaya,2019,0,ton
Pandanarum,buah_tahunan,Salak,2019,131.2,ton
Pandanarum,buah_tahunan,Jeruk Siam,2019,0,ton
Pandanarum,tanaman_hias,Agloenema,2019,0,tangkai
Pandanarum,tanaman_hias,Krisan,2019,0,tangkai
Pandanarum,tanaman_hias,Mawar,2019,0,tangkai
Pandanarum,tanaman_hias,Soka,2019,0,tangkai
Pandanarum,biofarmaka,Jahe,2019,0,tangkai
Pandanarum,biofarmaka,Laos,2019,0,tangkai
Pandanarum,biofarmaka,Kencur,2019,0,tangkai
Pandanarum,biofarmaka,Kunyit,2019,0,tangkai
Pandanarum,sayuran,Bawang Merah,2020,0,ton
Pandanarum,sayuran,Cabai Besar,2020,47.1,ton
Pandanarum,sayuran,Kentang,2020,0,ton
Pandanarum,sayuran,Kubis,2020,0,ton
Pandanarum,sayuran,Petsai,2020,0,ton
Pandanarum,sayuran,Tomat,2020,0,ton
Pandanarum,sayuran,Bawang Putih,2020,0,ton
Pandanarum,sayuran,Cabai Rawit,2020,47.1,ton
Pandanarum,buah_tahunan,Mangga,2020,0,ton
Pandanarum,buah_tahunan,Durian,2020,1.2,ton
Pandanarum,buah_tahunan,Jeruk Besar,2020,0,ton
Pandanarum,buah_tahunan,Pisang,2020,212.4,ton
Pandanarum,buah_tahunan,Pepaya,2020,0,ton
Pandanarum,buah_tahunan,Salak,2020,9,ton
Pandanarum,buah_tahunan,Jeruk Siam,2020,0,ton
Pandanarum,tanaman_hias,Agloenema,2020,0,tangkai
Pandanarum,tanaman_hias,Krisan,2020,0,tangkai
Pandanarum,tanaman_hias,Mawar,2020,0,tangkai
Pandanarum,tanaman_hias,Soka,2020,0,tangkai
Pandanarum,biofarmaka,Jahe,2020,0,tangkai
Pandanarum,biofarmaka,Laos,2020,0,tangkai
Pandanarum,biofarmaka,Kencur,2020,0,tangkai
Pandanarum,biofarmaka,Kunyit,2020,0,tangkai
Pandanarum,sayuran,Bawang Merah,2021,0,ton
Pandanarum,sayuran,Cabai Besar,2021,16.9,ton
Pandanarum,sayuran,Kentang,2021,0,ton
Pandanarum,sayuran,Kubis,2021,0,ton
Pandanarum,sayuran,Petsai,2021,0,ton
Pandanarum,sayuran,Tomat,2021,0,ton
Pandanarum,sayuran,Bawang Putih,2021,0,ton
Pandanarum,sayuran,Cabai Rawit,2021,18.9,ton
Pandanarum,buah_tahunan,Mangga,2021,0,ton
Pandanarum,buah_tahunan,Durian,2021,2.2,ton
Pandanarum,buah_tahunan,Jeruk Besar,2021,0,ton
Pandanarum,buah_tahunan,Pisang,2021,233.5,ton
Pandanarum,buah_tahunan,Pepaya,2021,0,ton
Pandanarum,buah_tahunan,Salak,2021,54.5,ton
Pandanarum,buah_tahunan,Jeruk Siam,2021,0,ton
Pandanarum,tanaman_hias,Agloenema,2021,0,tangkai
Pandanarum,tanaman_hias,Krisan,2021,0,tangkai
Pandanarum,tanaman_hias,Mawar,2021,0,tangkai
Pandanarum,tanaman_hias,Soka,2021,0,tangkai
Pandanarum,biofarmaka,Jahe,2021,0,tangkai
Pandanarum,biofarmaka,Laos,2021,0,tangkai
Pandanarum,biofarmaka,Kencur,2021,0,tangkai
Pandanarum,biofarmaka,Kunyit,2021,0,tangkai
Pandanarum,sayuran,Bawang Merah,2022,0,ton
Pandanarum,sayuran,Cabai Besar,2022,16.4,ton
Pandanarum,sayuran,Kentang,2022,0,ton
Pandanarum,sayuran,Kubis,2022,0,ton
Pandanarum,sayuran,Petsai,2022,0,ton
Pandanarum,sayuran,Tomat,2022,0.7,ton
Pandanarum,sayuran,Bawang Putih,2022,0,ton
Pandanarum,sayuran,Cabai Rawit,2022,16.9,ton
Pandanarum,buah_tahunan,Mangga,2022,0,ton
Pandanarum,buah_tahunan,Durian,2022,0.7,ton
Pandanarum,buah_tahunan,Jeruk Besar,2022,0,ton
Pandanarum,buah_tahunan,Pisang,2022,240,ton
Pandanarum,buah_tahunan,Pepaya,2022,0,ton
Pandanarum,buah_tahunan,Salak,2022,72,ton
Pandanarum,buah_tahunan,Jeruk Siam,2022,0,ton
Pandanarum,tanaman_hias,Agloenema,2022,0,tangkai
Pandanarum,tanaman_hias,Krisan,2022,0,tangkai
Pandanarum,tanaman_hias,Mawar,2022,0,tangkai
Pandanarum,tanaman_hias,Soka,2022,0,tangkai
Pandanarum,biofarmaka,Jahe,2022,0,tangkai
Pandanarum,biofarmaka,Laos,2022,0,tangkai
Pandanarum,biofarmaka,Kencur,2022,0,tangkai
Pandanarum,biofarmaka,Kunyit,2022,0,tangkai
Pandanarum,sayuran,Bawang Merah,2023,0,ton
Pandanarum,sayuran,Cabai Besar,2023,34.7,ton
Pandanarum,sayuran,Kentang,2023,0,ton
Pandanarum,sayuran,Kubis,2023,0,ton
Pandanarum,sayuran,Petsai,2023,0,ton
Pandanarum,sayuran,Tomat,2023,0,ton
Pandanarum,sayuran,Bawang Putih,2023,0,ton
Pandanarum,sayuran,Cabai Rawit,2023,18,ton
Pandanarum,buah_tahunan,Mangga,2023,0,ton
Pandanarum,buah_tahunan,Pisang,2023,80,ton
Pandanarum,buah_tahunan,Pepaya,2023,0,ton
Pandanarum,buah_tahunan,Salak,2023,0,ton
Pandanarum,buah_tahunan,Jeruk Siam,2023,0,ton
Pandanarum,tanaman_hias,Agloenema,2023,0,tangkai
Pandanarum,tanaman_hias,Krisan,2023,0,tangkai
Pandanarum,tanaman_hias,Mawar,2023,0,tangkai
Pandanarum,tanaman_hias,Soka,2023,0,tangkai
Pandanarum,biofarmaka,Jahe,2023,0,tangkai
Pandanarum,biofarmaka,Laos,2023,0,tangkai
Pandanarum,biofarmaka,Kencur,2023,0,tangkai
Pandanarum,biofarmaka,Kunyit,2023,0,tangkai
Pandanarum,sayuran,Bawang Merah,2024,0,ton
Pandanarum,sayuran,Cabai Besar,2024,1283.4,ton
Pandanarum,sayuran,Kentang,2024,0,ton
Pandanarum,sayuran,Kubis,2024,0,ton
Pandanarum,sayuran,Petsai,2024,0,ton
Pandanarum,sayuran,Tomat,2024,0,ton
Pandanarum,sayuran,Bawang Putih,2024,0,ton
Pandanarum,sayuran,Cabai Rawit,2024,644.8,ton
Pandanarum,buah_tahunan,Mangga,2024,0,ton
Pandanarum,buah_tahunan,Durian,2024,3,ton
Pandanarum,buah_tahunan,Jeruk Besar,2024,0,ton
Pandanarum,buah_tahunan,Pisang,2024,2600,ton
Pandanarum,buah_tahunan,Pepaya,2024,0,ton
Pandanarum,buah_tahunan,Salak,2024,0,ton
Pandanarum,buah_tahunan,Jeruk Siam,2024,0,ton
Pandanarum,tanaman_hias,Agloenema,2024,0,tangkai
Pandanarum,tanaman_hias,Krisan,2024,0,tangkai
Pandanarum,tanaman_hias,Mawar,2024,0,tangkai
Pandanarum,tanaman_hias,Soka,2024,0,tangkai
Pandanarum,biofarmaka,Jahe,2024,0,tangkai
Pandanarum,biofarmaka,Laos,2024,0,tangkai
Pandanarum,biofarmaka,Kencur,2024,0,tangkai
Pandanarum,biofarmaka,Kunyit,2024,0,tangkai
Pejawaran,sayuran,Bawang Merah,2017,0,ton
Pejawaran,sayuran,Cabai Besar,2017,0,ton
Pejawaran,sayuran,Kentang,2017,36542.5,ton
Pejawaran,sayuran,Kubis,2017,10148.1,ton
Pejawaran,sayuran,Petsai,2017,0,ton
Pejawaran,sayuran,Tomat,2017,3772.8,ton
Pejawaran,sayuran,Bawang Putih,2017,0,ton
Pejawaran,sayuran,Cabai Rawit,2017,0,ton
Pejawaran,buah_tahunan,Mangga,2017,0,ton
Pejawaran,buah_tahunan,Durian,2017,0,ton
Pejawaran,buah_tahunan,Pisang,2017,758,ton
Pejawaran,buah_tahunan,Pepaya,2017,0,ton
Pejawaran,buah_tahunan,Salak,2017,964.5,ton
Pejawaran,sayuran,Bawang Merah,2018,0,ton
Pejawaran,sayuran,Cabai Besar,2018,6174.4,ton
Pejawaran,sayuran,Kentang,2018,44164.8,ton
Pejawaran,sayuran,Kubis,2018,11611.7,ton
Pejawaran,sayuran,Petsai,2018,0,ton
Pejawaran,sayuran,Tomat,2018,2106.5,ton
Pejawaran,sayuran,Bawang Putih,2018,0,ton
Pejawaran,sayuran,Cabai Rawit,2018,1113,ton
Pejawaran,buah_tahunan,Mangga,2018,0,ton
Pejawaran,buah_tahunan,Durian,2018,0,ton
Pejawaran,buah_tahunan,Jeruk Besar,2018,0,ton
Pejawaran,buah_tahunan,Pisang,2018,1976.1,ton
Pejawaran,buah_tahunan,Pepaya,2018,0,ton
Pejawaran,buah_tahunan,Salak,2018,625.7,ton
Pejawaran,buah_tahunan,Jeruk Siam,2018,4.5,ton
Pejawaran,sayuran,Bawang Merah,2019,0,ton
Pejawaran,sayuran,Cabai Besar,2019,4926.6,ton
Pejawaran,sayuran,Kentang,2019,43406.6,ton
Pejawaran,sayuran,Kubis,2019,10908.5,ton
Pejawaran,sayuran,Petsai,2019,4474.7,ton
Pejawaran,sayuran,Tomat,2019,7028.9,ton
Pejawaran,sayuran,Bawang Putih,2019,322,ton
Pejawaran,sayuran,Cabai Rawit,2019,6546.7,ton
Pejawaran,buah_tahunan,Mangga,2019,0,ton
Pejawaran,buah_tahunan,Durian,2019,0,ton
Pejawaran,buah_tahunan,Jeruk Besar,2019,0,ton
Pejawaran,buah_tahunan,Pisang,2019,1254.4,ton
Pejawaran,buah_tahunan,Pepaya,2019,0,ton
Pejawaran,buah_tahunan,Salak,2019,575.4,ton
Pejawaran,buah_tahunan,Jeruk Siam,2019,0,ton
Pejawaran,tanaman_hias,Agloenema,2019,0,tangkai
Pejawaran,tanaman_hias,Krisan,2019,0,tangkai
Pejawaran,tanaman_hias,Mawar,2019,0,tangkai
Pejawaran,tanaman_hias,Soka,2019,0,tangkai
Pejawaran,biofarmaka,Jahe,2019,17604,tangkai
Pejawaran,biofarmaka,Laos,2019,8600,tangkai
Pejawaran,biofarmaka,Kencur,2019,0,tangkai
Pejawaran,biofarmaka,Kunyit,2019,10000,tangkai
Pejawaran,sayuran,Bawang Merah,2020,0,ton
Pejawaran,sayuran,Cabai Besar,2020,6159.8,ton
Pejawaran,sayuran,Kentang,2020,49806.5,ton
Pejawaran,sayuran,Kubis,2020,27965,ton
Pejawaran,sayuran,Petsai,2020,4256,ton
Pejawaran,sayuran,Tomat,2020,9059.4,ton
Pejawaran,sayuran,Bawang Putih,2020,269,ton
Pejawaran,sayuran,Cabai Rawit,2020,7651.5,ton
Pejawaran,buah_tahunan,Mangga,2020,0,ton
Pejawaran,buah_tahunan,Durian,2020,0,ton
Pejawaran,buah_tahunan,Jeruk Besar,2020,0,ton
Pejawaran,buah_tahunan,Pisang,2020,1711.4,ton
Pejawaran,buah_tahunan,Pepaya,2020,0,ton
Pejawaran,buah_tahunan,Salak,2020,354,ton
Pejawaran,buah_tahunan,Jeruk Siam,2020,0,ton
Pejawaran,tanaman_hias,Agloenema,2020,0,tangkai
Pejawaran,tanaman_hias,Krisan,2020,0,tangkai
Pejawaran,tanaman_hias,Mawar,2020,0,tangkai
Pejawaran,tanaman_hias,Soka,2020,0,tangkai
Pejawaran,biofarmaka,Jahe,2020,14350,tangkai
Pejawaran,biofarmaka,Laos,2020,8360,tangkai
Pejawaran,biofarmaka,Kencur,2020,0,tangkai
Pejawaran,biofarmaka,Kunyit,2020,10200,tangkai
Pejawaran,sayuran,Bawang Merah,2021,0,ton
Pejawaran,sayuran,Cabai Besar,2021,5215.1,ton
Pejawaran,sayuran,Kentang,2021,46508,ton
Pejawaran,sayuran,Kubis,2021,14053,ton
Pejawaran,sayuran,Petsai,2021,3769.5,ton
Pejawaran,sayuran,Tomat,2021,7509.7,ton
Pejawaran,sayuran,Bawang Putih,2021,279,ton
Pejawaran,sayuran,Cabai Rawit,2021,4601.4,ton
Pejawaran,buah_tahunan,Mangga,2021,0,ton
Pejawaran,buah_tahunan,Durian,2021,0,ton
Pejawaran,buah_tahunan,Jeruk Besar,2021,0,ton
Pejawaran,buah_tahunan,Pisang,2021,1623.5,ton
Pejawaran,buah_tahunan,Pepaya,2021,0,ton
Pejawaran,buah_tahunan,Salak,2021,276,ton
Pejawaran,buah_tahunan,Jeruk Siam,2021,0,ton
Pejawaran,tanaman_hias,Agloenema,2021,0,tangkai
Pejawaran,tanaman_hias,Krisan,2021,0,tangkai
Pejawaran,tanaman_hias,Mawar,2021,0,tangkai
Pejawaran,tanaman_hias,Soka,2021,0,tangkai
Pejawaran,biofarmaka,Jahe,2021,15090,tangkai
Pejawaran,biofarmaka,Laos,2021,6560,tangkai
Pejawaran,biofarmaka,Kencur,2021,0,tangkai
Pejawaran,biofarmaka,Kunyit,2021,6750,tangkai
Pejawaran,sayuran,Bawang Merah,2022,0,ton
Pejawaran,sayuran,Cabai Besar,2022,5656.8,ton
Pejawaran,sayuran,Kentang,2022,44278,ton
Pejawaran,sayuran,Kubis,2022,12985,ton
Pejawaran,sayuran,Petsai,2022,4644,ton
Pejawaran,sayuran,Tomat,2022,9228.4,ton
Pejawaran,sayuran,Bawang Putih,2022,0,ton
Pejawaran,sayuran,Cabai Rawit,2022,5259.6,ton
Pejawaran,buah_tahunan,Mangga,2022,0,ton
Pejawaran,buah_tahunan,Durian,2022,0,ton
Pejawaran,buah_tahunan,Jeruk Besar,2022,0,ton
Pejawaran,buah_tahunan,Pisang,2022,1091.8,ton
Pejawaran,buah_tahunan,Pepaya,2022,0,ton
Pejawaran,buah_tahunan,Salak,2022,171.4,ton
Pejawaran,buah_tahunan,Jeruk Siam,2022,0,ton
Pejawaran,tanaman_hias,Agloenema,2022,0,tangkai
Pejawaran,tanaman_hias,Krisan,2022,0,tangkai
Pejawaran,tanaman_hias,Mawar,2022,0,tangkai
Pejawaran,tanaman_hias,Soka,2022,0,tangkai
Pejawaran,biofarmaka,Jahe,2022,21200,tangkai
Pejawaran,biofarmaka,Laos,2022,4800,tangkai
Pejawaran,biofarmaka,Kencur,2022,0,tangkai
Pejawaran,biofarmaka,Kunyit,2022,5100,tangkai
Pejawaran,sayuran,Bawang Merah,2023,0,ton
Pejawaran,sayuran,Cabai Besar,2023,6858.2,ton
Pejawaran,sayuran,Kentang,2023,24947,ton
Pejawaran,sayuran,Kubis,2023,13780,ton
Pejawaran,sayuran,Petsai,2023,3348,ton
Pejawaran,sayuran,Tomat,2023,12885,ton
Pejawaran,sayuran,Bawang Putih,2023,0,ton
Pejawaran,sayuran,Cabai Rawit,2023,8138.3,ton
Pejawaran,buah_tahunan,Mangga,2023,0,ton
Pejawaran,buah_tahunan,Durian,2023,0,ton
Pejawaran,buah_tahunan,Pisang,2023,357.6,ton
Pejawaran,buah_tahunan,Pepaya,2023,0,ton
Pejawaran,buah_tahunan,Salak,2023,39,ton
Pejawaran,buah_tahunan,Jeruk Siam,2023,0,ton
Pejawaran,tanaman_hias,Agloenema,2023,0,tangkai
Pejawaran,tanaman_hias,Krisan,2023,0,tangkai
Pejawaran,tanaman_hias,Mawar,2023,0,tangkai
Pejawaran,tanaman_hias,Soka,2023,0,tangkai
Pejawaran,biofarmaka,Jahe,2023,12080,tangkai
Pejawaran,biofarmaka,Laos,2023,3290,tangkai
Pejawaran,biofarmaka,Kencur,2023,0,tangkai
Pejawaran,biofarmaka,Kunyit,2023,5000,tangkai
Pejawaran,sayuran,Bawang Merah,2024,0,ton
Pejawaran,sayuran,Cabai Besar,2024,2694.7,ton
Pejawaran,sayuran,Kentang,2024,25194,ton
Pejawaran,sayuran,Kubis,2024,4800,ton
Pejawaran,sayuran,Petsai,2024,1692,ton
Pejawaran,sayuran,Tomat,2024,16553.4,ton
Pejawaran,sayuran,Bawang Putih,2024,0,ton
Pejawaran,sayuran,Cabai Rawit,2024,3629.9,ton
Pejawaran,buah_tahunan,Mangga,2024,0,ton
Pejawaran,buah_tahunan,Durian,2024,0,ton
Pejawaran,buah_tahunan,Jeruk Besar,2024,0,ton
Pejawaran,buah_tahunan,Pisang,2024,347,ton
Pejawaran,buah_tahunan,Pepaya,2024,0,ton
Pejawaran,buah_tahunan,Salak,2024,40,ton
Pejawaran,buah_tahunan,Jeruk Siam,2024,20,ton
Pejawaran,tanaman_hias,Agloenema,2024,0,tangkai
Pejawaran,tanaman_hias,Krisan,2024,0,tangkai
Pejawaran,tanaman_hias,Mawar,2024,0,tangkai
