Kecamatan,Kelompok,Komoditas,Tahun,Nilai,Satuan
Purwareja Klampok,tanaman_hias,Soka,2021,0,m2
Purwareja Klampok,biofarmaka,Jahe,2021,0,m2
Purwareja Klampok,biofarmaka,Laos,2021,0,m2
Purwareja Klampok,biofarmaka,Kencur,2021,0,m2
Purwareja Klampok,biofarmaka,Kunyit,2021,0,m2
Purwareja Klampok,sayuran,Bawang Merah,2022,0,ha
Purwareja Klampok,sayuran,Cabai Besar,2022,0,ha
Purwareja Klampok,sayuran,Kentang,2022,0,ha
Purwareja Klampok,sayuran,Kubis,2022,0,ha
Purwareja Klampok,sayuran,Petsai,2022,0,ha
Purwareja Klampok,sayuran,Tomat,2022,0,ha
Purwareja Klampok,sayuran,Bawang Putih,2022,0,ha
Purwareja Klampok,sayuran,Cabai Rawit,2022,0,ha
Purwareja Klampok,tanaman_hias,Agloenema,2022,0,m2
Purwareja Klampok,tanaman_hias,Krisan,2022,0,m2
Purwareja Klampok,tanaman_hias,Mawar,2022,0,m2
Purwareja Klampok,tanaman_hias,Soka,2022,0,m2
Purwareja Klampok,biofarmaka,Jahe,2022,0,m2
Purwareja Klampok,biofarmaka,Laos,2022,0,m2
Purwareja Klampok,biofarmaka,Kencur,2022,0,m2
Purwareja Klampok,biofarmaka,Kunyit,2022,0,m2
Purwareja Klampok,sayuran,Bawang Merah,2023,0,ha
Purwareja Klampok,sayuran,Cabai Besar,2023,0,ha
Purwareja Klampok,sayuran,Kentang,2023,0,ha
Purwareja Klampok,sayuran,Tomat,2023,0,ha
Purwareja Klampok,sayuran,Bawang Putih,2023,0,ha
Purwareja Klampok,tanaman_hias,Agloenema,2023,0,m2
Purwareja Klampok,tanaman_hias,Krisan,2023,0,m2
Purwareja Klampok,tanaman_hias,Mawar,2023,0,m2
Purwareja Klampok,tanaman_hias,Soka,2023,0,m2
Purwareja Klampok,biofarmaka,Jahe,2023,0,m2
Purwareja Klampok,biofarmaka,Laos,2023,0,m2
Purwareja Klampok,biofarmaka,Kencur,2023,0,m2
Purwareja Klampok,biofarmaka,Kunyit,2023,0,m2
Purwareja Klampok,sayuran,Bawang Merah,2024,0,ha
Purwareja Klampok,sayuran,Cabai Besar,2024,1,ha
Purwareja Klampok,sayuran,Kentang,2024,0,ha
Purwareja Klampok,sayuran,Petsai,2024,0,ha
Purwareja Klampok,sayuran,Tomat,2024,0,ha
Purwareja Klampok,sayuran,Bawang Putih,2024,0,ha
Purwareja Klampok,sayuran,Cabai Rawit,2024,2,ha
Purwareja Klampok,tanaman_hias,Mawar,2024,0,m2
Purwareja Klampok,tanaman_hias,Soka,2024,0,m2
Purwareja Klampok,biofarmaka,Jahe,2024,0,m2
Purwareja Klampok,biofarmaka,Laos,2024,0,m2
Purwareja Klampok,biofarmaka,Kencur,2024,0,m2
Purwareja Klampok,biofarmaka,Kunyit,2024,0,m2
Rakit,sayuran,Bawang Merah,2017,0,ha
Rakit,sayuran,Cabai Besar,2017,0,ha
Rakit,sayuran,Kentang,2017,0,ha
Rakit,sayuran,Kubis,2017,0,ha
Rakit,sayuran,Petsai,2017,0,ha
Rakit,sayuran,Tomat,2017,0,ha
Rakit,sayuran,Bawang Putih,2017,0,ha
Rakit,sayuran,Cabai Rawit,2017,0,ha
Rakit,sayuran,Bawang Merah,2018,0,ha
Rakit,sayuran,Cabai Besar,2018,15,ha
Rakit,sayuran,Kentang,2018,0,ha
Rakit,sayuran,Kubis,2018,0,ha
Rakit,sayuran,Petsai,2018,0,ha
Rakit,sayuran,Tomat,2018,0,ha
Rakit,sayuran,Bawang Putih,2018,0,ha
Rakit,sayuran,Cabai Rawit,2018,3,ha
Rakit,sayuran,Bawang Merah,2019,0,ha
Rakit,sayuran,Cabai Besar,2019,19,ha
Rakit,sayuran,Kentang,2019,0,ha
Rakit,sayuran,Kubis,2019,0,ha
Rakit,sayuran,Petsai,2019,0,ha
Rakit,sayuran,Tomat,2019,0,ha
Rakit,sayuran,Bawang Putih,2019,0,ha
Rakit,sayuran,Cabai Rawit,2019,4,ha
Rakit,tanaman_hias,Agloenema,2019,0,m2
Rakit,tanaman_hias,Krisan,2019,0,m2
Rakit,tanaman_hias,Mawar,2019,0,m2
Rakit,tanaman_hias,Soka,2019,0,m2
Rakit,biofarmaka,Jahe,2019,249,m2
Rakit,biofarmaka,Laos,2019,181,m2
Rakit,biofarmaka,Kencur,2019,261,m2
Rakit,biofarmaka,Kunyit,2019,311,m2
Rakit,sayuran,Bawang Merah,2020,6,ha
Rakit,sayuran,Cabai Besar,2020,14,ha
Rakit,sayuran,Kentang,2020,0,ha
Rakit,sayuran,Kubis,2020,0,ha
Rakit,sayuran,Petsai,2020,1,ha
Rakit,sayuran,Tomat,2020,0,ha
Rakit,sayuran,Bawang Putih,2020,0,ha
Rakit,sayuran,Cabai Rawit,2020,14,ha
Rakit,tanaman_hias,Agloenema,2020,0,m2
Rakit,tanaman_hias,Krisan,2020,0,m2
Rakit,tanaman_hias,Mawar,2020,0,m2
Rakit,tanaman_hias,Soka,2020,0,m2
Rakit,biofarmaka,Jahe,2020,0,m2
Rakit,biofarmaka,Laos,2020,35,m2
Rakit,biofarmaka,Kencur,2020,72,m2
Rakit,biofarmaka,Kunyit,2020,225,m2
Rakit,sayuran,Bawang Merah,2021,0,ha
Rakit,sayuran,Cabai Besar,2021,8,ha
Rakit,sayuran,Kentang,2021,0,ha
Rakit,sayuran,Kubis,2021,0,ha
Rakit,sayuran,Petsai,2021,1,ha
Rakit,sayuran,Tomat,2021,0,ha
Rakit,sayuran,Bawang Putih,2021,0,ha
Rakit,sayuran,Cabai Rawit,2021,2,ha
Rakit,tanaman_hias,Agloenema,2021,0,m2
Rakit,tanaman_hias,Krisan,2021,0,m2
Rakit,tanaman_hias,Mawar,2021,0,m2
Rakit,tanaman_hias,Soka,2021,0,m2
Rakit,biofarmaka,Jahe,2021,5015,m2
Rakit,biofarmaka,Laos,2021,5,m2
Rakit,biofarmaka,Kencur,2021,0,m2
Rakit,biofarmaka,Kunyit,2021,0,m2
Rakit,sayuran,Bawang Merah,2022,0,ha
Rakit,sayuran,Cabai Besar,2022,6,ha
Rakit,sayuran,Kentang,2022,0,ha
Rakit,sayuran,Kubis,2022,0,ha
Rakit,sayuran,Petsai,2022,0,ha
Rakit,sayuran,Tomat,2022,1,ha
Rakit,sayuran,Bawang Putih,2022,0,ha
Rakit,sayuran,Cabai Rawit,2022,0,ha
Rakit,tanaman_hias,Agloenema,2022,0,m2
Rakit,tanaman_hias,Krisan,2022,0,m2
Rakit,tanaman_hias,Mawar,2022,0,m2
Rakit,tanaman_hias,Soka,2022,0,m2
Rakit,biofarmaka,Jahe,2022,5300,m2
Rakit,biofarmaka,Laos,2022,20,m2
Rakit,biofarmaka,Kencur,2022,27,m2
Rakit,biofarmaka,Kunyit,2022,14025,m2
Rakit,sayuran,Cabai Besar,2023,3,ha
Rakit,sayuran,Kentang,2023,0,ha
Rakit,sayuran,Tomat,2023,1,ha
Rakit,sayuran,Bawang Putih,2023,0,ha
Rakit,sayuran,Cabai Rawit,2023,2,ha
Rakit,tanaman_hias,Agloenema,2023,0,m2
Rakit,tanaman_hias,Krisan,2023,0,m2
Rakit,tanaman_hias,Mawar,2023,0,m2
Rakit,tanaman_hias,Soka,2023,0,m2
Rakit,biofarmaka,Jahe,2023,1400,m2
Rakit,biofarmaka,Laos,2023,0,m2
Rakit,biofarmaka,Kencur,2023,0,m2
Rakit,biofarmaka,Kunyit,2023,0,m2
Rakit,sayuran,Bawang Merah,2024,0,ha
Rakit,sayuran,Cabai Besar,2024,13.5,ha
Rakit,sayuran,Kentang,2024,0,ha
Rakit,sayuran,Kubis,2024,0,ha
Rakit,sayuran,Petsai,2024,0,ha
Rakit,sayuran,Tomat,2024,2,ha
Rakit,sayuran,Bawang Putih,2024,0,ha
Rakit,sayuran,Cabai Rawit,2024,10.4,ha
Rakit,tanaman_hias,Mawar,2024,0,m2
Rakit,tanaman_hias,Soka,2024,0,m2
Rakit,biofarmaka,Jahe,2024,1400,m2
Rakit,biofarmaka,Laos,2024,0,m2
Rakit,biofarmaka,Kencur,2024,0,m2
Rakit,biofarmaka,Kunyit,2024,0,m2
Sigaluh,sayuran,Bawang Merah,2017,0,ha
Sigaluh,sayuran,Cabai Besar,2017,0,ha
Sigaluh,sayuran,Kentang,2017,0,ha
Sigaluh,sayuran,Kubis,2017,0,ha
Sigaluh,sayuran,Petsai,2017,0,ha
Sigaluh,sayuran,Tomat,2017,0,ha
Sigaluh,sayuran,Bawang Putih,2017,0,ha
Sigaluh,sayuran,Cabai Rawit,2017,0,ha
Sigaluh,sayuran,Bawang Merah,2018,0,ha
Sigaluh,sayuran,Cabai Besar,2018,0,ha
Sigaluh,sayuran,Kentang,2018,0,ha
Sigaluh,sayuran,Kubis,2018,0,ha
Sigaluh,sayuran,Petsai,2018,0,ha
Sigaluh,sayuran,Tomat,2018,0,ha
Sigaluh,sayuran,Bawang Putih,2018,0,ha
Sigaluh,sayuran,Cabai Rawit,2018,0,ha
Sigaluh,sayuran,Bawang Merah,2019,0,ha
Sigaluh,sayuran,Cabai Besar,2019,0,ha
Sigaluh,sayuran,Kentang,2019,0,ha
Sigaluh,sayuran,Kubis,2019,0,ha
Sigaluh,sayuran,Petsai,2019,0,ha
Sigaluh,sayuran,Tomat,2019,0,ha
Sigaluh,sayuran,Bawang Putih,2019,0,ha
Sigaluh,sayuran,Cabai Rawit,2019,0,ha
Sigaluh,tanaman_hias,Agloenema,2019,0,m2
Sigaluh,tanaman_hias,Krisan,2019,0,m2
Sigaluh,tanaman_hias,Mawar,2019,0,m2
Sigaluh,tanaman_hias,Soka,2019,0,m2
Sigaluh,biofarmaka,Jahe,2019,0,m2
Sigaluh,biofarmaka,Laos,2019,0,m2
Sigaluh,biofarmaka,Kencur,2019,0,m2
Sigaluh,biofarmaka,Kunyit,2019,0,m2
Sigaluh,sayuran,Bawang Merah,2020,0,ha
Sigaluh,sayuran,Cabai Besar,2020,0,ha
Sigaluh,sayuran,Kentang,2020,0,ha
Sigaluh,sayuran,Kubis,2020,0,ha
Sigaluh,sayuran,Petsai,2020,0,ha
Sigaluh,sayuran,Tomat,2020,0,ha
Sigaluh,sayuran,Bawang Putih,2020,0,ha
Sigaluh,sayuran,Cabai Rawit,2020,0,ha
Sigaluh,tanaman_hias,Agloenema,2020,0,m2
Sigaluh,tanaman_hias,Krisan,2020,0,m2
Sigaluh,tanaman_hias,Mawar,2020,0,m2
Sigaluh,tanaman_hias,Soka,2020,0,m2
Sigaluh,biofarmaka,Jahe,2020,0,m2
Sigaluh,biofarmaka,Laos,2020,0,m2
Sigaluh,biofarmaka,Kencur,2020,0,m2
Sigaluh,biofarmaka,Kunyit,2020,0,m2
Sigaluh,sayuran,Bawang Merah,2021,0,ha
Sigaluh,sayuran,Cabai Besar,2021,4,ha
Sigaluh,sayuran,Kentang,2021,0,ha
Sigaluh,sayuran,Kubis,2021,0,ha
Sigaluh,sayuran,Petsai,2021,0,ha
Sigaluh,sayuran,Tomat,2021,0,ha
Sigaluh,sayuran,Bawang Putih,2021,0,ha
Sigaluh,sayuran,Cabai Rawit,2021,2,ha
Sigaluh,tanaman_hias,Agloenema,2021,0,m2
Sigaluh,tanaman_hias,Krisan,2021,0,m2
Sigaluh,tanaman_hias,Mawar,2021,0,m2
Sigaluh,tanaman_hias,Soka,2021,0,m2
Sigaluh,biofarmaka,Jahe,2021,0,m2
Sigaluh,biofarmaka,Laos,2021,0,m2
Sigaluh,biofarmaka,Kencur,2021,0,m2
Sigaluh,biofarmaka,Kunyit,2021,0,m2
Sigaluh,sayuran,Bawang Merah,2022,0,ha
Sigaluh,sayuran,Cabai Besar,2022,0,ha
Sigaluh,sayuran,Kentang,2022,0,ha
Sigaluh,sayuran,Kubis,2022,0,ha
Sigaluh,sayuran,Petsai,2022,0,ha
Sigaluh,sayuran,Tomat,2022,0,ha
Sigaluh,sayuran,Bawang Putih,2022,0,ha
Sigaluh,sayuran,Cabai Rawit,2022,0,ha
Sigaluh,tanaman_hias,Agloenema,2022,0,m2
Sigaluh,tanaman_hias,Krisan,2022,0,m2
Sigaluh,tanaman_hias,Mawar,2022,0,m2
Sigaluh,tanaman_hias,Soka,2022,0,m2
Sigaluh,biofarmaka,Jahe,2022,0,m2
Sigaluh,biofarmaka,Laos,2022,0,m2
Sigaluh,biofarmaka,Kencur,2022,0,m2
Sigaluh,biofarmaka,Kunyit,2022,0,m2
Sigaluh,sayuran,Cabai Besar,2023,0,ha
Sigaluh,sayuran,Kentang,2023,0,ha
Sigaluh,sayuran,Tomat,2023,0,ha
Sigaluh,sayuran,Bawang Putih,2023,0,ha
Sigaluh,tanaman_hias,Agloenema,2023,0,m2
Sigaluh,tanaman_hias,Krisan,2023,0,m2
Sigaluh,tanaman_hias,Mawar,2023,0,m2
Sigaluh,tanaman_hias,Soka,2023,0,m2
Sigaluh,biofarmaka,Jahe,2023,0,m2
Sigaluh,biofarmaka,Laos,2023,0,m2
Sigaluh,biofarmaka,Kencur,2023,0,m2
Sigaluh,biofarmaka,Kunyit,2023,0,m2
Sigaluh,sayuran,Bawang Merah,2024,0,ha
Sigaluh,sayuran,Cabai Besar,2024,2,ha
Sigaluh,sayuran,Kentang,2024,0,ha
Sigaluh,sayuran,Kubis,2024,0,ha
Sigaluh,sayuran,Petsai,2024,0,ha
Sigaluh,sayuran,Tomat,2024,0,ha
Sigaluh,sayuran,Bawang Putih,2024,0,ha
Sigaluh,sayuran,Cabai Rawit,2024,3,ha
Sigaluh,tanaman_hias,Mawar,2024,0,m2
Sigaluh,tanaman_hias,Soka,2024,0,m2
Sigaluh,biofarmaka,Jahe,2024,0,m2
Sigaluh,biofarmaka,Laos,2024,0,m2
Sigaluh,biofarmaka,Kencur,2024,0,m2
Sigaluh,biofarmaka,Kunyit,2024,0,m2
Susukan,sayuran,Bawang Merah,2017,0,ha
Susukan,sayuran,Cabai Besar,2017,0,ha
Susukan,sayuran,Kentang,2017,0,ha
Susukan,sayuran,Kubis,2017,0,ha
Susukan,sayuran,Petsai,2017,0,ha
Susukan,sayuran,Tomat,2017,0,ha
Susukan,sayuran,Bawang Putih,2017,0,ha
Susukan,sayuran,Cabai Rawit,2017,0,ha
Susukan,sayuran,Bawang Merah,2018,0,ha
Susukan,sayuran,Cabai Besar,2018,10,ha
Susukan,sayuran,Kentang,2018,0,ha
Susukan,sayuran,Kubis,2018,0,ha
Susukan,sayuran,Petsai,2018,0,ha
Susukan,sayuran,Tomat,2018,0,ha
Susukan,sayuran,Bawang Putih,2018,0,ha
Susukan,sayuran,Cabai Rawit,2018,0,ha
Susukan,sayuran,Bawang Merah,2019,0,ha
Susukan,sayuran,Cabai Besar,2019,0,ha
Susukan,sayuran,Kentang,2019,0,ha
Susukan,sayuran,Kubis,2019,0,ha
Susukan,sayuran,Petsai,2019,0,ha
Susukan,sayuran,Tomat,2019,0,ha
Susukan,sayuran,Bawang Putih,2019,0,ha
Susukan,sayuran,Cabai Rawit,2019,1,ha
Susukan,tanaman_hias,Agloenema,2019,0,m2
Susukan,tanaman_hias,Krisan,2019,0,m2
Susukan,tanaman_hias,Mawar,2019,0,m2
Susukan,tanaman_hias,Soka,2019,0,m2
Susukan,biofarmaka,Jahe,2019,696,m2
Susukan,biofarmaka,Laos,2019,2198,m2
Susukan,biofarmaka,Kencur,2019,818,m2
Susukan,biofarmaka,Kunyit,2019,4000,m2
Susukan,sayuran,Bawang Merah,2020,0,ha
Susukan,sayuran,Cabai Besar,2020,0,ha
Susukan,sayuran,Kentang,2020,0,ha
Susukan,sayuran,Kubis,2020,0,ha
Susukan,sayuran,Petsai,2020,0,ha
Susukan,sayuran,Tomat,2020,0,ha
Susukan,sayuran,Bawang Putih,2020,0,ha
Susukan,sayuran,Cabai Rawit,2020,0,ha
Susukan,tanaman_hias,Agloenema,2020,0,m2
Susukan,tanaman_hias,Krisan,2020,0,m2
Susukan,tanaman_hias,Mawar,2020,0,m2
Susukan,tanaman_hias,Soka,2020,0,m2
Susukan,biofarmaka,Jahe,2020,0,m2
Susukan,biofarmaka,Laos,2020,0,m2
Susukan,biofarmaka,Kencur,2020,9400,m2
Susukan,biofarmaka,Kunyit,2020,46000,m2
Susukan,sayuran,Bawang Merah,2021,0,ha
Susukan,sayuran,Cabai Besar,2021,0,ha
Susukan,sayuran,Kentang,2021,0,ha
Susukan,sayuran,Kubis,2021,0,ha
Susukan,sayuran,Petsai,2021,0,ha
Susukan,sayuran,Tomat,2021,0,ha
Susukan,sayuran,Bawang Putih,2021,0,ha
Susukan,sayuran,Cabai Rawit,2021,0,ha
Susukan,tanaman_hias,Agloenema,2021,0,m2
Susukan,tanaman_hias,Krisan,2021,0,m2
Susukan,tanaman_hias,Mawar,2021,0,m2
Susukan,tanaman_hias,Soka,2021,0,m2
Susukan,biofarmaka,Jahe,2021,0,m2
Susukan,biofarmaka,Laos,2021,0,m2
Susukan,biofarmaka,Kencur,2021,0,m2
Susukan,biofarmaka,Kunyit,2021,0,m2
Susukan,sayuran,Bawang Merah,2022,0,ha
Susukan,sayuran,Cabai Besar,2022,0,ha
Susukan,sayuran,Kentang,2022,0,ha
Susukan,sayuran,Kubis,2022,0,ha
Susukan,sayuran,Petsai,2022,0,ha
Susukan,sayuran,Tomat,2022,0,ha
Susukan,sayuran,Bawang Putih,2022,0,ha
Susukan,sayuran,Cabai Rawit,2022,0,ha
Susukan,tanaman_hias,Agloenema,2022,0,m2
Susukan,tanaman_hias,Krisan,2022,0,m2
Susukan,tanaman_hias,Mawar,2022,0,m2
Susukan,tanaman_hias,Soka,2022,0,m2
Susukan,biofarmaka,Jahe,2022,9000,m2
Susukan,biofarmaka,Laos,2022,0,m2
Susukan,biofarmaka,Kencur,2022,10000,m2
Susukan,biofarmaka,Kunyit,2022,0,m2
Susukan,sayuran,Bawang Merah,2023,0,ha
Susukan,sayuran,Cabai Besar,2023,0,ha
Susukan,sayuran,Kentang,2023,0,ha
Susukan,sayuran,Tomat,2023,0,ha
Susukan,sayuran,Bawang Putih,2023,0,ha
Susukan,tanaman_hias,Agloenema,2023,0,m2
Susukan,tanaman_hias,Krisan,2023,0,m2
Susukan,tanaman_hias,Mawar,2023,0,m2
Susukan,tanaman_hias,Soka,2023,0,m2
Susukan,biofarmaka,Jahe,2023,3000,m2
Susukan,biofarmaka,Laos,2023,0,m2
Susukan,biofarmaka,Kencur,2023,1825,m2
Susukan,biofarmaka,Kunyit,2023,1400,m2
Susukan,sayuran,Bawang Merah,2024,0,ha
Susukan,sayuran,Cabai Besar,2024,0,ha
Susukan,sayuran,Kentang,2024,0,ha
Susukan,sayuran,Petsai,2024,0,ha
Susukan,sayuran,Tomat,2024,0,ha
Susukan,sayuran,Bawang Putih,2024,0,ha
Susukan,sayuran,Cabai Rawit,2024,0,ha
Susukan,tanaman_hias,Mawar,2024,0,m2
Susukan,tanaman_hias,Soka,2024,0,m2
Susukan,biofarmaka,Jahe,2024,3000,m2
Susukan,biofarmaka,Laos,2024,0,m2
Susukan,biofarmaka,Kencur,2024,3647,m2
Susukan,biofarmaka,Kunyit,2024,2800,m2
Wanadadi,sayuran,Bawang Merah,2017,0,ha
Wanadadi,sayuran,Cabai Besar,2017,0,ha
Wanadadi,sayuran,Kentang,2017,0,ha
Wanadadi,sayuran,Kubis,2017,0,ha
Wanadadi,sayuran,Petsai,2017,0,ha
Wanadadi,sayuran,Tomat,2017,0,ha
Wanadadi,sayuran,Bawang Putih,2017,0,ha
Wanadadi,sayuran,Cabai Rawit,2017,0,ha
Wanadadi,sayuran,Bawang Merah,2018,0,ha
Wanadadi,sayuran,Cabai Besar,2018,1,ha
Wanadadi,sayuran,Kentang,2018,0,ha
Wanadadi,sayuran,Kubis,2018,0,ha
Wanadadi,sayuran,Petsai,2018,0,ha
Wanadadi,sayuran,Tomat,2018,0,ha
Wanadadi,sayuran,Bawang Putih,2018,0,ha
Wanadadi,sayuran,Cabai Rawit,2018,2,ha
Wanadadi,sayuran,Bawang Merah,2019,0,ha
Wanadadi,sayuran,Cabai Besar,2019,2,ha
Wanadadi,sayuran,Kentang,2019,0,ha
Wanadadi,sayuran,Kubis,2019,0,ha
Wanadadi,sayuran,Petsai,2019,0,ha
Wanadadi,sayuran,Tomat,2019,0,ha
Wanadadi,sayuran,Bawang Putih,2019,0,ha
Wanadadi,sayuran,Cabai Rawit,2019,3,ha
Wanadadi,tanaman_hias,Agloenema,2019,0,m2
Wanadadi,tanaman_hias,Krisan,2019,0,m2
Wanadadi,tanaman_hias,Mawar,2019,0,m2
Wanadadi,tanaman_hias,Soka,2019,0,m2
Wanadadi,biofarmaka,Jahe,2019,240,m2
Wanadadi,biofarmaka,Laos,2019,0,m2
Wanadadi,biofarmaka,Kencur,2019,156,m2
Wanadadi,biofarmaka,Kunyit,2019,100,m2
Wanadadi,sayuran,Bawang Merah,2020,0,ha
Wanadadi,sayuran,Cabai Besar,2020,1,ha
Wanadadi,sayuran,Kentang,2020,0,ha
Wanadadi,sayuran,Kubis,2020,0,ha
Wanadadi,sayuran,Petsai,2020,0,ha
Wanadadi,sayuran,Tomat,2020,2,ha
Wanadadi,sayuran,Bawang Putih,2020,0,ha
Wanadadi,sayuran,Cabai Rawit,2020,1,ha
Wanadadi,tanaman_hias,Agloenema,2020,0,m2
Wanadadi,tanaman_hias,Krisan,2020,0,m2
Wanadadi,tanaman_hias,Mawar,2020,0,m2
Wanadadi,tanaman_hias,Soka,2020,0,m2
Wanadadi,biofarmaka,Jahe,2020,0,m2
Wanadadi,biofarmaka,Laos,2020,0,m2
Wanadadi,biofarmaka,Kencur,2020,180,m2
Wanadadi,biofarmaka,Kunyit,2020,90,m2
Wanadadi,sayuran,Bawang Merah,2021,0,ha
Wanadadi,sayuran,Cabai Besar,2021,0,ha
Wanadadi,sayuran,Kentang,2021,0,ha
Wanadadi,sayuran,Kubis,2021,0,ha
Wanadadi,sayuran,Petsai,2021,0,ha
Wanadadi,sayuran,Tomat,2021,3,ha
Wanadadi,sayuran,Bawang Putih,2021,0,ha
Wanadadi,sayuran,Cabai Rawit,2021,3,ha
Wanadadi,tanaman_hias,Agloenema,2021,180,m2
Wanadadi,tanaman_hias,Krisan,2021,0,m2
Wanadadi,tanaman_hias,Mawar,2021,0,m2
Wanadadi,tanaman_hias,Soka,2021,80,m2
Wanadadi,biofarmaka,Jahe,2021,930,m2
Wanadadi,biofarmaka,Laos,2021,0,m2
Wanadadi,biofarmaka,Kencur,2021,0,m2
Wanadadi,biofarmaka,Kunyit,2021,36,m2
Wanadadi,sayuran,Bawang Merah,2022,0,ha
Wanadadi,sayuran,Cabai Besar,2022,0,ha
Wanadadi,sayuran,Kentang,2022,0,ha
Wanadadi,sayuran,Kubis,2022,0,ha
Wanadadi,sayuran,Petsai,2022,0,ha
Wanadadi,sayuran,Tomat,2022,3,ha
Wanadadi,sayuran,Bawang Putih,2022,0,ha
Wanadadi,sayuran,Cabai Rawit,2022,4,ha
Wanadadi,tanaman_hias,Agloenema,2022,98,m2
Wanadadi,tanaman_hias,Krisan,2022,0,m2
Wanadadi,tanaman_hias,Mawar,2022,0,m2
Wanadadi,biofarmaka,Jahe,2022,690,m2
Wanadadi,biofarmaka,Laos,2022,0,m2
Wanadadi,biofarmaka,Kencur,2022,0,m2
Wanadadi,biofarmaka,Kunyit,2022,0,m2
Wanadadi,sayuran,Cabai Besar,2023,1,ha
Wanadadi,sayuran,Kentang,2023,0,ha
Wanadadi,sayuran,Tomat,2023,5,ha
Wanadadi,sayuran,Bawang Putih,2023,0,ha
Wanadadi,sayuran,Cabai Rawit,2023,3,ha
Wanadadi,tanaman_hias,Agloenema,2023,69,m2
Wanadadi,tanaman_hias,Krisan,2023,0,m2
Wanadadi,tanaman_hias,Mawar,2023,0,m2
Wanadadi,biofarmaka,Jahe,2023,780,m2
Wanadadi,biofarmaka,Laos,2023,56,m2
Wanadadi,biofarmaka,Kencur,2023,0,m2
Wanadadi,biofarmaka,Kunyit,2023,0,m2
Wanadadi,sayuran,Bawang Merah,2024,0,ha
Wanadadi,sayuran,Cabai Besar,2024,6,ha
Wanadadi,sayuran,Kentang,2024,0,ha
Wanadadi,sayuran,Kubis,2024,0,ha
Wanadadi,sayuran,Petsai,2024,0,ha
Wanadadi,sayuran,Tomat,2024,5,ha
Wanadadi,sayuran,Bawang Putih,2024,0,ha
Wanadadi,sayuran,Cabai Rawit,2024,27,ha
Wanadadi,tanaman_hias,Agloenema,2024,47,m2
Wanadadi,tanaman_hias,Mawar,2024,0,m2
Wanadadi,tanaman_hias,Soka,2024,0,m2
Wanadadi,biofarmaka,Jahe,2024,300,m2
Wanadadi,biofarmaka,Laos,2024,125,m2
Wanadadi,biofarmaka,Kencur,2024,0,m2
Wanadadi,biofarmaka,Kunyit,2024,0,m2
Wanayasa,sayuran,Bawang Merah,2017,0,ha
Wanayasa,sayuran,Cabai Besar,2017,0,ha
Wanayasa,sayuran,Kentang,2017,152,ha
Wanayasa,sayuran,Kubis,2017,196,ha
Wanayasa,sayuran,Petsai,2017,0,ha
Wanayasa,sayuran,Tomat,2017,22,ha
Wanayasa,sayuran,Bawang Putih,2017,0,ha
Wanayasa,sayuran,Cabai Rawit,2017,0,ha
Wanayasa,sayuran,Bawang Merah,2018,0,ha
Wanayasa,sayuran,Cabai Besar,2018,64,ha
Wanayasa,sayuran,Kentang,2018,199,ha
Wanayasa,sayuran,Kubis,2018,243,ha
Wanayasa,sayuran,Petsai,2018,0,ha
Wanayasa,sayuran,Tomat,2018,24,ha
Wanayasa,sayuran,Bawang Putih,2018,0,ha
Wanayasa,sayuran,Cabai Rawit,2018,64,ha
Wanayasa,sayuran,Bawang Merah,2019,0,ha
Wanayasa,sayuran,Cabai Besar,2019,110,ha
Wanayasa,sayuran,Kentang,2019,349,ha
Wanayasa,sayuran,Kubis,2019,257,ha
Wanayasa,sayuran,Petsai,2019,0,ha
Wanayasa,sayuran,Tomat,2019,25,ha
Wanayasa,sayuran,Bawang Putih,2019,21,ha
Wanayasa,sayuran,Cabai Rawit,2019,89,ha
Wanayasa,tanaman_hias,Agloenema,2019,0,m2
Wanayasa,tanaman_hias,Krisan,2019,0,m2
Wanayasa,tanaman_hias,Mawar,2019,0,m2
Wanayasa,tanaman_hias,Soka,2019,0,m2
Wanayasa,biofarmaka,Jahe,2019,0,m2
Wanayasa,biofarmaka,Laos,2019,0,m2
Wanayasa,biofarmaka,Kencur,2019,0,m2
Wanayasa,biofarmaka,Kunyit,2019,0,m2
Wanayasa,sayuran,Bawang Merah,2020,0,ha
Wanayasa,sayuran,Cabai Besar,2020,53,ha
Wanayasa,sayuran,Kentang,2020,247,ha
Wanayasa,sayuran,Kubis,2020,180,ha
Wanayasa,sayuran,Petsai,2020,0,ha
Wanayasa,sayuran,Tomat,2020,15,ha
Wanayasa,sayuran,Bawang Putih,2020,0,ha
Wanayasa,sayuran,Cabai Rawit,2020,61,ha
Wanayasa,tanaman_hias,Agloenema,2020,0,m2
Wanayasa,tanaman_hias,Krisan,2020,0,m2
Wanayasa,tanaman_hias,Mawar,2020,0,m2
Wanayasa,tanaman_hias,Soka,2020,0,m2
Wanayasa,biofarmaka,Jahe,2020,0,m2
Wanayasa,biofarmaka,Laos,2020,0,m2
Wanayasa,biofarmaka,Kencur,2020,0,m2
Wanayasa,biofarmaka,Kunyit,2020,0,m2
Wanayasa,sayuran,Bawang Merah,2021,0,ha
Wanayasa,sayuran,Cabai Besar,2021,102,ha
Wanayasa,sayuran,Kentang,2021,307,ha
Wanayasa,sayuran,Kubis,2021,249,ha
Wanayasa,sayuran,Petsai,2021,0,ha
Wanayasa,sayuran,Tomat,2021,16,ha
Wanayasa,sayuran,Bawang Putih,2021,0,ha
